mech,hidden_feats,dropout,lr,weight_decay,epochs_per_batch,buffer_size,ewc_lam,si_c,method,avg_acc,batch1_acc,batch2_acc,batch3_acc,batch4_acc,batch5_acc,batch6_acc
gen_replay,64,0.3,0.0005,1e-05,6,10000,500.0,10.0,hyperband,0.4663179432093794,0.5519762845849803,0.5218999925255998,0.49410297523605917,0.4200434091569395,0.40506912442396314,0.40481587332873425
gen_replay,256,0.0,0.0005,1e-05,6,5000,2000.0,2.0,hyperband,0.4617488498910518,0.6022727272727273,0.8400478361611481,0.580224478888295,0.22181395587305386,0.25488808426596443,0.27124601688512207
gen_replay,256,0.5,0.0005,0.0,6,10000,2000.0,2.0,hyperband,0.4491455623635128,0.5349802371541502,0.423406084161746,0.32829146623908784,0.40992599935057167,0.4479427254772877,0.5503268617982326
gen_replay,256,0.0,0.001,0.0001,6,2000,1000.0,2.0,hyperband,0.41240951236191165,0.8061264822134387,0.7794865087076762,0.385961161589168,0.24421923333276366,0.14723502304147465,0.11142866528694852
gen_replay,128,0.0,0.0001,0.0001,6,2000,2000.0,2.0,hyperband,0.3830074191386495,0.5183794466403162,0.39862844756708277,0.35654730090860504,0.34517115854596414,0.33810072416063197,0.3412174370092967
gen_replay,256,0.5,0.001,1e-05,18,10000,1000.0,10.0,hyperband,0.9260077300210318,0.9696245059288537,0.9508931908214365,0.9108498129342597,0.9203595782133884,0.8898946675444371,0.9144246246838146
gen_replay,256,0.0,0.0005,1e-05,18,10000,1000.0,2.0,hyperband,0.9133287164901575,0.9722332015810277,0.922116750130802,0.9136825227151256,0.90619178644062,0.8792791310072416,0.8864689070661279
gen_replay,256,0.5,0.0005,0.0001,18,10000,500.0,10.0,hyperband,0.8494837087515813,0.9044664031620553,0.7390686897376485,0.7788348476750401,0.8890673867345718,0.8907834101382488,0.8946815150619231
gen_replay,256,0.0,0.001,1e-05,18,5000,2000.0,2.0,hyperband,0.8256508009489997,0.9792292490118577,0.8997122355930937,0.7924995546053804,0.767060311383795,0.752402896642528,0.7630005584573437
gen_replay,128,0.0,0.0005,1e-05,18,10000,2000.0,2.0,hyperband,0.7073599149732988,0.6709881422924902,0.7439831078555946,0.655656511669339,0.6425238835814263,0.7116359447004609,0.8193718997404816
gen_replay,64,0.5,0.0001,0.0001,18,10000,500.0,2.0,hyperband,0.5467768629432231,0.6250395256916996,0.6201696688840721,0.5499554605380367,0.48922461675183293,0.49201777485187626,0.5042541309418219
gen_replay,128,0.0,0.001,0.0,54,5000,500.0,5.0,hyperband,0.8447482419356547,0.9839723320158102,0.9319082143657972,0.7863887404240156,0.7697092953702596,0.7932356813693219,0.8032751880687231
gen_replay,128,0.3,0.0005,0.0001,54,5000,500.0,2.0,hyperband,0.8078887065894674,0.8860276679841897,0.9029635996711264,0.7947977908426866,0.7674021157691453,0.7381994733377222,0.7579415919319339
gen_replay,64,0.3,0.001,0.0,162,5000,500.0,5.0,hyperband,0.8856212324379874,0.9919169960474308,0.9492488227819718,0.8164617851416355,0.8606805325312323,0.8484858459512837,0.8469334121743701
naive,256,0.5,0.0001,1e-05,90,5000,2000.0,10.0,pbt,0.20374393611524325,0.918399209486166,0.054525749308617984,0.0582398004632104,0.07036043272435186,0.08994404213298222,0.030994382576130877
naive,256,0.0,0.0001,0.0,60,5000,500.0,2.0,pbt,0.206752325067756,0.8065415019762846,0.21799088123178115,0.07655442722251915,0.04510108864696734,0.04720210664911126,0.04712394467987254
naive,128,0.5,0.0005,0.0001,90,5000,1000.0,2.0,pbt,0.2833320744596503,0.9758695652173913,0.4895171537484117,0.07461250668091929,0.08519474304855332,0.0727946017116524,0.0020038763509740154
naive,128,0.5,0.0005,0.0,120,2000,2000.0,10.0,pbt,0.212590299367001,0.9858695652173913,0.054488377307721055,0.04657046142882594,0.0851776528292858,0.10143186306780777,0.0020038763509740154
naive,128,0.5,0.0001,1e-05,90,2000,1000.0,2.0,pbt,0.18995872917560064,0.568399209486166,0.11243366469840796,0.09453055407090682,0.14239570693692,0.1425608953258723,0.07943234453533064
naive,64,0.0,0.0005,0.0,90,5000,500.0,10.0,pbt,0.4371063347343753,0.948596837944664,0.8857164212571941,0.6078745768751114,0.07615401705603883,0.06359447004608294,0.040701685227160736
naive,64,0.0,0.0005,0.0,90,5000,500.0,10.0,pbt,0.21838701146351225,0.6492094861660079,0.33991703415800884,0.08047389987528951,0.08165706766017808,0.10794930875576036,0.05111527216582898
naive,128,0.5,0.001,0.0001,90,5000,1000.0,2.0,pbt,0.2169825817407409,0.9858695652173913,0.13506241124149787,0.08617495100659184,0.07102695127578487,0.021757735352205397,0.0020038763509740154
naive,128,0.5,0.0005,0.0001,120,2000,2000.0,10.0,pbt,0.22058668434885317,0.987509881422925,0.16172733388145602,0.04657046142882594,0.0841351494539675,0.04157340355497038,0.0020038763509740154
naive,64,0.0,0.0005,0.0,120,5000,500.0,10.0,pbt,0.21323691517560953,0.9745454545454545,0.054488377307721055,0.05647603776946374,0.07731615196622972,0.11119157340355497,0.005403896061233205
naive,64,0.3,0.001,1e-05,60,5000,1000.0,2.0,pbt,0.33960653401090807,0.9671739130434782,0.8446259062710217,0.06928558703010868,0.09279989062259669,0.06119157340355497,0.0025623336946880852
naive,128,0.5,0.0005,0.0001,120,2000,2000.0,10.0,pbt,0.20077442213873373,0.9907312252964426,0.054488377307721055,0.04657046142882594,0.08251157862355374,0.028341013824884794,0.0020038763509740154
rehearsal,128,0.3,0.0005,0.0,90,2000,1000.0,10.0,pbt,0.46911649362771096,0.9873320158102766,0.7409186037820464,0.40301086762871907,0.11547861159058671,0.2989466754443713,0.26901218751026573
rehearsal,256,0.3,0.0005,0.0001,60,5000,1000.0,10.0,pbt,0.8719679472003645,0.9738142292490118,0.9458105986994544,0.8398182789951898,0.8220737272059201,0.8197333772218565,0.8305574718307546
rehearsal,64,0.5,0.0005,0.0001,60,2000,1000.0,5.0,pbt,0.36506219616272784,0.6398814229249011,0.8295089319082144,0.2839301621236415,0.07969169244441406,0.121724818959842,0.23563614861535429
rehearsal,128,0.3,0.0001,0.0,90,10000,500.0,5.0,pbt,0.7583044521982236,0.7400197628458498,0.7521675760520218,0.7760912168181008,0.7008186215029139,0.786685319289006,0.7940442166814493
rehearsal,256,0.0,0.0005,0.0001,90,5000,1000.0,2.0,pbt,0.868363504125999,0.989505928853755,0.9153337319680096,0.8406199893105292,0.8295421530258233,0.8195194206714944,0.8156598009263821
rehearsal,64,0.5,0.001,1e-05,90,5000,1000.0,5.0,pbt,0.7891472636384539,0.933498023715415,0.800097167202332,0.7328344913593444,0.7697434758087947,0.7417050691244239,0.7570053546204133
rehearsal,256,0.3,0.0001,0.0,120,5000,1000.0,10.0,pbt,0.7773305287621094,0.9527667984189724,0.9104753718514089,0.7003384999109211,0.7006818997487738,0.678604344963792,0.7211162576787885
rehearsal,256,0.0,0.001,0.0001,60,2000,1000.0,2.0,pbt,0.7199661894696341,0.985,0.7928656850287764,0.6611259575984322,0.6169398253379591,0.628439763001975,0.6354259058506619
rehearsal,64,0.5,0.0001,1e-05,120,10000,1000.0,5.0,pbt,0.5773281039088809,0.8962450592885376,0.4408961805815083,0.5730447176198111,0.4290157742723839,0.5414581961816984,0.5833086955093459
rehearsal,256,0.3,0.0005,0.0001,60,5000,1000.0,10.0,pbt,0.8637565816529783,0.974703557312253,0.9549293669183048,0.8316764653482986,0.8093073334130877,0.8039499670836077,0.807972799842318
rehearsal,256,0.0,0.0005,1e-05,90,5000,1000.0,2.0,pbt,0.8731290236742812,0.9856126482213439,0.9529112788698707,0.8365401745946909,0.8203988857177038,0.8202435813034892,0.8230675733385894
rehearsal,128,0.5,0.0001,1e-05,90,10000,1000.0,5.0,pbt,0.6136208155352879,0.7648814229249011,0.38020405112489725,0.6090504186709425,0.5600293951771401,0.6456056616194865,0.7219539436943596
ewc,256,0.0,0.0001,1e-05,90,2000,500.0,2.0,pbt,0.3023451527008254,0.8437747035573122,0.6907653785783691,0.05562088009976839,0.07514569411925555,0.07430875576036866,0.07445550408987878
ewc,64,0.5,0.001,0.0,120,5000,500.0,10.0,pbt,0.23401551075752147,0.9935375494071146,0.16638014799312356,0.04657046142882594,0.06337053304393896,0.09391046741277156,0.04032390525935416
ewc,256,0.5,0.001,1e-05,90,2000,500.0,5.0,pbt,0.22686542105533672,0.9891897233201581,0.24572090589730175,0.04657046142882594,0.04072599251448396,0.0369815668202765,0.0020038763509740154
ewc,128,0.0,0.0005,1e-05,60,5000,2000.0,10.0,pbt,0.2677382207151175,0.9490711462450593,0.36850661484415875,0.07341884910030287,0.09310751456941192,0.10166227781435155,0.020662921717420586
ewc,256,0.5,0.001,0.0001,90,2000,2000.0,5.0,pbt,0.23101508340745322,0.9961067193675889,0.2437215038493161,0.04657046142882594,0.07143711653820518,0.026250822909809086,0.0020038763509740154
ewc,256,0.5,0.0005,1e-05,90,10000,2000.0,5.0,pbt,0.20011759223608258,0.9719169960474309,0.05633829135211899,0.04657046142882594,0.0853143745834259,0.03856155365371955,0.0020038763509740154
ewc,128,0.0,0.001,1e-05,90,2000,1000.0,2.0,pbt,0.20084820379245727,0.9703359683794467,0.054488377307721055,0.04657046142882594,0.08300719498231163,0.04868334430546412,0.0020038763509740154
ewc,256,0.0,0.001,0.0,60,5000,1000.0,10.0,pbt,0.2651153951172699,0.9882806324110672,0.37000149488003586,0.0600391947265277,0.08522892348708834,0.08513824884792627,0.0020038763509740154
ewc,64,0.5,0.0005,0.0,90,5000,500.0,10.0,pbt,0.18282184382648733,0.8553162055335969,0.054768667314448016,0.06016390522002494,0.08832225317450823,0.036356155365371956,0.0020038763509740154
ewc,256,0.0,0.001,1e-05,90,2000,500.0,2.0,pbt,0.2811975260244025,0.9975889328063241,0.4094663278271919,0.1612150365223588,0.04072599251448396,0.07618499012508229,0.0020038763509740154
ewc,64,0.0,0.0001,1e-05,60,5000,2000.0,10.0,pbt,0.1539429394755202,0.5868181818181818,0.08027505792660139,0.0661500089078924,0.06388323962196435,0.061224489795918366,0.06530665878256299
ewc,64,0.0,0.001,0.0,120,5000,1000.0,10.0,pbt,0.2346562088301528,0.9528656126482213,0.12958741311009792,0.12064849456618564,0.07958915112880899,0.08411784068466097,0.04112874084294209
si,128,0.5,0.0001,0.0,90,10000,2000.0,10.0,pbt,0.2103371104418813,0.858794466403162,0.09236490021675761,0.06926777124532335,0.07620528771384137,0.09252797893350889,0.07286225813869453
si,256,0.3,0.001,0.0001,60,10000,2000.0,10.0,pbt,0.30847602163694926,0.9967786561264822,0.38943493534643847,0.35034740780331375,0.08536564524122844,0.026925608953258722,0.0020038763509740154
si,64,0.0,0.001,0.0001,120,10000,1000.0,10.0,pbt,0.21127064138694593,0.9844664031620554,0.054488377307721055,0.050169249955460536,0.08539982567976347,0.09109611586570111,0.0020038763509740154
si,256,0.5,0.001,1e-05,60,5000,1000.0,5.0,pbt,0.26516480461487707,0.98,0.41146572987517754,0.090361660431142,0.08539982567976347,0.021757735352205397,0.0020038763509740154
si,64,0.5,0.001,1e-05,60,5000,500.0,5.0,pbt,0.1763336698987963,0.8026679841897233,0.0747626877943045,0.05770532691965081,0.04178558610906978,0.04376234364713628,0.03731809073289314
si,128,0.0,0.0001,0.0,90,2000,2000.0,5.0,pbt,0.29301739753712736,0.7637747035573123,0.5310935047462441,0.21166933903438445,0.08731393023772495,0.08234035549703753,0.08191255215006077
si,128,0.5,0.001,0.0001,120,10000,2000.0,10.0,pbt,0.21821133268372261,0.9845454545454545,0.16097989386351746,0.04657046142882594,0.0407772631722865,0.07439104674127715,0.0020038763509740154
si,128,0.0,0.0001,0.0,90,2000,2000.0,2.0,pbt,0.3237629143989038,0.6144466403162056,0.4801554675237312,0.23981827899518973,0.20537316493770616,0.20730743910467414,0.19547649551591603
si,256,0.5,0.0005,0.0001,60,5000,1000.0,5.0,pbt,0.22771230239803897,0.9722134387351778,0.22817475147619404,0.052948512381970424,0.08914258369934887,0.021790651744568797,0.0020038763509740154
si,64,0.0,0.0001,1e-05,90,2000,2000.0,5.0,pbt,0.2274133816714979,0.5649802371541502,0.49800059795201435,0.1059504721182968,0.07124912412626254,0.062491770901909154,0.061808087776354256
si,256,0.5,0.0001,0.0001,90,10000,2000.0,2.0,pbt,0.39464696131400334,0.9827667984189723,0.8135137155243292,0.3994120791020844,0.09560268658246886,0.047037524687294274,0.02954896356887093
si,128,0.3,0.001,0.0,90,2000,2000.0,2.0,pbt,0.21040394397190262,0.981403162055336,0.058206891396965395,0.04657046142882594,0.08534855502196093,0.08889071757735352,0.0020038763509740154
gen_replay,128,0.3,0.0001,0.0001,60,10000,500.0,5.0,pbt,0.4276448238041426,0.6743280632411067,0.38575379325809106,0.21605202209157312,0.3980653871789175,0.40683015141540485,0.4848395256397622
gen_replay,256,0.3,0.0005,0.0,120,10000,2000.0,2.0,pbt,0.9349743347502532,0.9910079051383399,0.9751476194035429,0.9248173882059505,0.9174542409379113,0.9014976958525346,0.8999211589632403
gen_replay,256,0.0,0.001,1e-05,60,10000,1000.0,5.0,pbt,0.9354262311082203,0.9906719367588933,0.9757455714178938,0.9260466773561375,0.9187872780407773,0.9025181040157999,0.8987878190598206
gen_replay,64,0.0,0.0001,0.0,90,10000,1000.0,10.0,pbt,0.20575846887819374,0.7884584980237154,0.09490619627774871,0.1272581507215393,0.06979645548852392,0.07241606319947334,0.08171544955816169
gen_replay,256,0.0,0.001,0.0,60,10000,1000.0,10.0,pbt,0.9279281719465304,0.9878853754940712,0.9693736452649675,0.8824336362016747,0.9171978876488985,0.9076036866359447,0.9030748004336258
gen_replay,64,0.0,0.001,0.0001,90,2000,1000.0,5.0,pbt,0.48948351541387064,0.983201581027668,0.5029337020704089,0.6065918403705683,0.16586057799121562,0.3039005924950625,0.37441279852830067
gen_replay,256,0.3,0.0005,1e-05,120,2000,1000.0,5.0,pbt,0.690745799907222,0.9896837944664032,0.7173929292174303,0.5363976483164083,0.6418744552492609,0.6238314680710995,0.6352945041227293
gen_replay,256,0.0,0.0005,0.0,120,5000,2000.0,2.0,pbt,0.8663147544802196,0.9921541501976284,0.9189961880559085,0.8044717619811153,0.8187582246680225,0.8090684660961158,0.8544397358825269
gen_replay,256,0.0,0.001,0.0,90,10000,1000.0,10.0,pbt,0.934591460984417,0.9972529644268775,0.972737125345691,0.9232139675752717,0.9071146582810657,0.899835418038183,0.907394632239414
gen_replay,256,0.3,0.001,0.0,60,5000,1000.0,5.0,pbt,0.8578155428840427,0.985098814229249,0.8958255474998131,0.7967040798147158,0.8350793840684976,0.8071922317314022,0.8269931999605795
gen_replay,256,0.3,0.0001,0.0001,120,10000,2000.0,2.0,pbt,0.8841875216873171,0.7245454545454545,0.9474549667389192,0.9141991804738999,0.9173175191837711,0.8975312705727452,0.9040767386091128
gen_replay,64,0.5,0.001,0.0,120,10000,1000.0,10.0,pbt,0.9253076259709515,0.9680039525691699,0.9677666492263995,0.926794940317121,0.8971852408866405,0.8961158657011191,0.8959791071252587
naive,256,0.3,0.001,0.0,120,2000,2000.0,2.0,ga,0.20436246270358296,0.9984189723320158,0.054488377307721055,0.04657046142882594,0.06424213422658212,0.06045095457537854,0.0020038763509740154
naive,64,0.0,0.0001,0.0,120,10000,1000.0,2.0,ga,0.3296803810989162,0.6274505928853755,0.5912063681889529,0.25163014430785674,0.22540290191923162,0.2098913759052008,0.07250090338687953
naive,256,0.3,0.0005,0.0,60,2000,1000.0,5.0,ga,0.23171624488113007,0.9699802371541502,0.16880932805142387,0.06025298414395154,0.08539982567976347,0.10385121790651744,0.0020038763509740154
naive,128,0.0,0.001,0.0,90,5000,500.0,10.0,ga,0.22919954648752475,0.982509881422925,0.13209133717019209,0.04657046142882594,0.08461367559345787,0.08898946675444372,0.0404224565553037
naive,64,0.3,0.0001,0.0,90,10000,2000.0,5.0,ga,0.21862506235829257,0.37790513833992095,0.3456910082965842,0.33217530732228756,0.08721138892211987,0.09758064516129032,0.07118688610755232
naive,128,0.5,0.0001,0.0001,90,2000,1000.0,2.0,ga,0.2182510494564468,0.5556324110671936,0.41761342402272217,0.05948690539818279,0.09473108539982568,0.09106319947333773,0.09097927137741861
naive,256,0.5,0.0005,0.0,90,5000,1000.0,5.0,ga,0.21649895356655366,0.9858498023715415,0.05458180730996338,0.07810440049884197,0.08538273546049596,0.09307109940750494,0.0020038763509740154
naive,256,0.3,0.0001,0.0001,120,10000,2000.0,2.0,ga,0.22036247112244053,0.9673517786561265,0.06031840944764183,0.06652414038838411,0.08555363765317109,0.10026333113890717,0.042163529450412275
naive,128,0.3,0.0001,0.0,90,5000,500.0,10.0,ga,0.19883016811727527,0.5482411067193675,0.4389715225353165,0.04731872438980937,0.04532326149744501,0.043943383805134954,0.0691830097565783
naive,128,0.3,0.001,0.0,60,2000,1000.0,2.0,ga,0.336438267121887,0.9784189723320158,0.7038829508931909,0.17170853376091216,0.10881342607625656,0.05380184331797235,0.0020038763509740154
naive,256,0.3,0.0001,0.0001,120,10000,2000.0,2.0,ga,0.249255856637185,0.9342292490118577,0.24276851782644443,0.08170318902547657,0.08522892348708834,0.08222514812376563,0.06938011234847738
naive,128,0.5,0.0001,1e-05,60,10000,1000.0,2.0,ga,0.24318104820942407,0.7024505928853755,0.44246580461917934,0.1795652948512382,0.06501119409362022,0.04906188281764318,0.02053151998948786
naive,256,0.0,0.001,0.0,90,5000,500.0,10.0,ga,0.2562080365905275,0.9961660079051383,0.3340683160176396,0.04657046142882594,0.08268248081622888,0.07575707702435813,0.0020038763509740154
naive,256,0.3,0.0005,0.0,60,2000,1000.0,5.0,ga,0.21987322898810643,0.9789328063241107,0.054488377307721055,0.08508818813468734,0.08510929195221574,0.10016458196181699,0.015456128248086462
naive,128,0.3,0.0005,0.0001,90,10000,500.0,2.0,ga,0.28314209084261066,0.9580632411067194,0.5045406981089767,0.04657046142882594,0.08459658537419035,0.10307768268597761,0.0020038763509740154
naive,256,0.0,0.0001,1e-05,60,10000,2000.0,2.0,ga,0.24566984014597223,0.942094861660079,0.12299125495179011,0.07944058435774096,0.11149659050125613,0.10669848584595128,0.1112972635590158
naive,64,0.0,0.0005,0.0,60,10000,1000.0,2.0,ga,0.16709807078180283,0.5574110671936758,0.10793033859032812,0.07928024229467308,0.12017842188915284,0.08877551020408163,0.049012844518905425
naive,256,0.3,0.0005,0.0,120,2000,1000.0,5.0,ga,0.21167304769999543,0.9935573122529644,0.054488377307721055,0.04657046142882594,0.08539982567976347,0.08801843317972351,0.0020038763509740154
naive,128,0.3,0.001,0.0,60,2000,1000.0,2.0,ga,0.24929929527441042,0.9873715415019763,0.31409298153823156,0.06598966684482452,0.08512638217148326,0.04121132323897301,0.0020038763509740154
naive,64,0.0,0.0001,0.0,120,10000,1000.0,2.0,ga,0.2440848014030399,0.4537351778656126,0.2403953957694895,0.21204347051487618,0.22512945841095142,0.17381500987491771,0.15939029598239216
rehearsal,64,0.0,0.001,0.0,120,5000,500.0,10.0,ga,0.8345641534246732,0.9819169960474309,0.8611817026683609,0.7716016390522002,0.7912771520858612,0.794157340355497,0.807250090338688
rehearsal,64,0.3,0.001,1e-05,60,10000,1000.0,10.0,ga,0.8832758824500409,0.9326679841897233,0.9256670902160101,0.8468733297701764,0.8706612205834601,0.8649111257406188,0.8588745442002562
rehearsal,256,0.5,0.001,1e-05,90,5000,2000.0,2.0,ga,0.8661219931246585,0.9962055335968379,0.8718327229239854,0.8285587030108676,0.8326013022747082,0.8261191573403555,0.8414145396011957
rehearsal,64,0.5,0.0001,1e-05,60,10000,500.0,10.0,ga,0.35163361471326365,0.6281027667984189,0.3452238582853726,0.27277748084803133,0.2753063421803702,0.28225806451612906,0.3061331756512598
rehearsal,128,0.3,0.0001,0.0001,60,2000,500.0,10.0,ga,0.20659714357928002,0.4543478260869565,0.390182375364377,0.07076429716729021,0.10859125322577888,0.10714285714285714,0.10855425248842022
rehearsal,256,0.0,0.001,0.0001,60,2000,1000.0,2.0,ga,0.6829219820326737,0.9882806324110672,0.7898198669556769,0.46780687689292716,0.5989438244492676,0.6205398288347597,0.6321408626523439
rehearsal,128,0.3,0.0005,0.0001,120,10000,2000.0,5.0,ga,0.9380597532537478,0.9822924901185771,0.9745683533896404,0.9318189916265811,0.9290926802590878,0.9106319947333772,0.8999540093952235
rehearsal,128,0.0,0.001,0.0,60,10000,1000.0,10.0,ga,0.9361273535710506,0.9889525691699604,0.9687196352492713,0.9264029930518439,0.9252815613624322,0.9063528637261357,0.9010544988666601
rehearsal,128,0.3,0.0005,1e-05,60,10000,500.0,10.0,ga,0.8806147753168001,0.8987944664031621,0.847578294341879,0.9002137894174238,0.8742843470681729,0.8677913100724161,0.8950264445977465
rehearsal,64,0.5,0.001,1e-05,120,10000,1000.0,10.0,ga,0.9322767818843877,0.9836561264822135,0.9711488153075716,0.9262070194192055,0.9169244441406184,0.8957867017774852,0.899937584179232
rehearsal,64,0.0,0.001,1e-05,120,10000,1000.0,2.0,ga,0.9232577570127765,0.9545652173913044,0.961618955078855,0.9224478888295029,0.9075077333242185,0.8949967083607636,0.8984100390920141
rehearsal,256,0.0,0.0005,0.0001,120,2000,2000.0,2.0,ga,0.7009999752273014,0.9942490118577075,0.7958554451005306,0.5762337430963834,0.6100011963153488,0.6162936142198815,0.6133668407739562
rehearsal,128,0.3,0.0005,0.0001,120,10000,1000.0,10.0,ga,0.9355319041529767,0.965592885375494,0.9736901113685626,0.9275432032781044,0.9265462375882283,0.9116359447004608,0.9081830426070103
rehearsal,256,0.5,0.001,1e-05,90,5000,500.0,10.0,ga,0.8760095258296722,0.9944861660079052,0.8781859630764631,0.825957598432211,0.8313195358296447,0.8680381830151416,0.8580697086166683
rehearsal,128,0.5,0.001,0.0,60,10000,500.0,10.0,ga,0.9278345699543368,0.9742292490118577,0.9629456611106959,0.9287546766435062,0.9173687898415737,0.8915898617511521,0.892119181367235
rehearsal,128,0.3,0.0001,0.0001,60,5000,500.0,10.0,ga,0.6031561514307002,0.8456324110671937,0.612153374691681,0.5448423303046499,0.5588159896091467,0.5350559578670178,0.5224368450445124
rehearsal,64,0.0,0.001,1e-05,60,10000,1000.0,10.0,ga,0.8746381138933469,0.8714229249011858,0.8040585992974064,0.8905576340637805,0.8977150376839335,0.8936306780776827,0.8904438093360928
rehearsal,256,0.5,0.0005,1e-05,60,10000,1000.0,10.0,ga,0.9349592173825209,0.9655335968379447,0.9735593093654235,0.927525387493319,0.9285457932425273,0.9093647136273865,0.905226503728524
rehearsal,256,0.3,0.0005,0.0001,90,5000,1000.0,10.0,ga,0.8729376247274997,0.9839920948616601,0.9535652888855669,0.8433636201674684,0.8274229658366516,0.8109282422646478,0.818353536349003
rehearsal,128,0.0,0.001,0.0,60,10000,1000.0,10.0,ga,0.9339830723395711,0.9723320158102767,0.9678040212272965,0.932139675752717,0.9257600875019226,0.9059743252139566,0.8998883085312572
ewc,64,0.3,0.0005,0.0,90,5000,1000.0,10.0,ga,0.17448589976716214,0.5514624505928853,0.25853950220494804,0.1319615179048637,0.04951036521798575,0.04420671494404213,0.011234847738247757
ewc,256,0.5,0.001,1e-05,90,5000,500.0,10.0,ga,0.24953615003467902,0.9951185770750988,0.331228043949473,0.04657046142882594,0.0853143745834259,0.0369815668202765,0.0020038763509740154
ewc,256,0.3,0.001,0.0001,90,10000,1000.0,10.0,ga,0.22662543529520407,0.9960869565217392,0.23734957769638987,0.04657046142882594,0.04076017295301899,0.0369815668202765,0.0020038763509740154
ewc,256,0.5,0.0001,0.0,120,10000,2000.0,10.0,ga,0.22586866809945036,0.9492885375494071,0.05777711338665072,0.07628719045073935,0.09237263514090886,0.11884463462804476,0.060641897440951345
ewc,256,0.0,0.0005,0.0001,60,5000,2000.0,10.0,ga,0.2220284125245701,0.9783201581027668,0.054488377307721055,0.056654195617316945,0.11711927264026797,0.12358459512837393,0.0020038763509740154
ewc,64,0.3,0.001,0.0001,60,10000,2000.0,10.0,ga,0.3492996014735028,0.9602371541501976,0.8097391434337394,0.1750579013005523,0.08394715704202485,0.06481237656352863,0.0020038763509740154
ewc,64,0.0,0.001,1e-05,120,5000,1000.0,2.0,ga,0.1822689897212705,0.8589130434782609,0.054525749308617984,0.04657046142882594,0.05832891836002256,0.07327188940092166,0.0020038763509740154
ewc,256,0.0,0.001,0.0,90,2000,500.0,2.0,ga,0.21262031338428775,0.9969367588932806,0.054488377307721055,0.04657046142882594,0.08539982567976347,0.09032258064516129,0.0020038763509740154
ewc,64,0.5,0.001,1e-05,60,10000,2000.0,5.0,ga,0.18017468304900974,0.7856719367588932,0.054488377307721055,0.05282380188847319,0.09415001794473023,0.08745885450954576,0.006455109884694984
ewc,256,0.5,0.001,0.0,90,5000,500.0,2.0,ga,0.2501680103707367,0.9962845849802372,0.31015023544360565,0.04657046142882594,0.08539982567976347,0.06059907834101382,0.0020038763509740154
ewc,64,0.3,0.0005,0.0001,90,5000,1000.0,10.0,ga,0.3318256438086411,0.9640909090909091,0.8596120786306899,0.0990913949759487,0.0407772631722865,0.025279789335088874,0.002102427646923557
ewc,64,0.0,0.001,0.0,90,5000,500.0,10.0,ga,0.21190806580367846,0.8771936758893281,0.05473129531355109,0.07628719045073935,0.11713636285953549,0.1381336405529954,0.00796622975592129
ewc,64,0.0,0.001,1e-05,60,5000,500.0,10.0,ga,0.3666964786223177,0.9350790513833992,0.70875999701024,0.25182611794049525,0.10823235862116111,0.13115536537195524,0.0651259814066555
ewc,64,0.3,0.0001,0.0,120,5000,2000.0,10.0,ga,0.3030359706768068,0.4557114624505929,0.33403094401674266,0.27511134865490827,0.26177088852049973,0.24634628044766294,0.2452448999704346
ewc,64,0.3,0.0005,0.0001,60,10000,500.0,5.0,ga,0.3684405477719443,0.73800395256917,0.7516817400403618,0.4117049706039551,0.2344265376924786,0.061981566820276494,0.012844518905423607
ewc,256,0.3,0.001,0.0,120,2000,500.0,10.0,ga,0.2167855154904403,0.9986166007905138,0.054525749308617984,0.04657046142882594,0.08485293866320305,0.0760862409479921,0.040061101803488715
ewc,256,0.0,0.001,0.0,60,5000,500.0,10.0,ga,0.22591954334429287,0.9907114624505929,0.1851969504447268,0.05332264386246214,0.0851776528292858,0.0391046741277156,0.0020038763509740154
ewc,64,0.0,0.001,1e-05,60,10000,2000.0,10.0,ga,0.20085336093148462,0.9761857707509881,0.045743329097839895,0.055496169606271156,0.1027976688940919,0.022893350888742593,0.0020038763509740154
ewc,256,0.3,0.0001,1e-05,90,5000,500.0,10.0,ga,0.510795062701767,0.975098814229249,0.9231818521563645,0.3322287546766435,0.2469878488541008,0.27345292955892037,0.3138201767353241
ewc,64,0.0,0.001,0.0001,90,5000,2000.0,10.0,ga,0.29641824331178424,0.9931422924901185,0.5017004260408102,0.08396579369321219,0.09972142942593953,0.09797564186965109,0.0020038763509740154
si,128,0.3,0.0001,0.0,90,2000,2000.0,2.0,ga,0.3876607387522264,0.7528260869565218,0.6255325510127813,0.38822376625690364,0.22453130073658845,0.19165569453587886,0.14319503301468414
si,256,0.5,0.0001,1e-05,120,5000,500.0,5.0,ga,0.23035367329450843,0.9710474308300395,0.16654832199715972,0.047354355959380014,0.08152034590603797,0.07458854509545754,0.04106303997897572
si,64,0.0,0.0005,1e-05,120,10000,2000.0,2.0,ga,0.27854635992360227,0.9593083003952569,0.4183982360415577,0.04657046142882594,0.08292174388597405,0.10232060566161949,0.06175881212837949
si,128,0.5,0.0001,1e-05,90,5000,1000.0,5.0,ga,0.4199162387933533,0.5496245059288537,0.5277673966664175,0.42939604489577765,0.3682600447763745,0.33090849242922976,0.31354094806346705
si,128,0.0,0.0001,0.0001,120,5000,500.0,10.0,ga,0.3178418971021925,0.6228656126482214,0.5836759100082218,0.40165686798503475,0.11752943790268829,0.09295589203423305,0.08836766203475575
