mech,hidden_feats,dropout,lr,weight_decay,epochs_per_batch,buffer_size,ewc_lam,si_c,eps_learn,method,avg_acc,batch1_acc,batch2_acc,batch3_acc,batch4_acc,batch5_acc,batch6_acc
si,128,0.0,0.0001,1e-05,120,2000,2000.0,10.0,False,random,0.3140516753796245,0.9763438735177865,0.5434823230435758,0.21330839123463388,0.05270623622101071,0.05740618828176432,0.04106303997897572
si,64,0.3,0.0005,0.0,120,2000,1000.0,5.0,True,random,0.16050472532480706,0.7800197628458498,0.054488377307721055,0.04657046142882594,0.04072599251448396,0.03921988150098749,0.0020038763509740154
si,256,0.3,0.001,1e-05,60,10000,1000.0,10.0,True,random,0.19456437961248374,0.9997035573122529,0.054488377307721055,0.04657046142882594,0.042862269922923114,0.021757735352205397,0.0020038763509740154
si,128,0.3,0.0005,1e-05,90,10000,500.0,5.0,False,random,0.2509412310341999,0.9878260869565217,0.38792136931011284,0.04657046142882594,0.04072599251448396,0.03921988150098749,0.0033835944942675997
si,128,0.3,0.0001,1e-05,120,2000,2000.0,10.0,True,random,0.258794555937783,0.9474703557312253,0.3261080798265939,0.07719579547479066,0.0849212995402731,0.07840684660961159,0.03866495844420354
gen_replay,256,0.5,0.0005,0.0001,120,2000,2000.0,2.0,True,random,0.619669326219227,0.9996640316205534,0.7006129008147096,0.4497060395510422,0.3917078256114026,0.4674456879526004,0.7088794717650537
gen_replay,128,0.0,0.0001,1e-05,90,2000,500.0,2.0,True,random,0.24132612717839394,0.9482411067193676,0.054488377307721055,0.062355246748619274,0.11450446909233845,0.1291310072416063,0.13923655596071088
gen_replay,128,0.0,0.0005,0.0,120,10000,2000.0,5.0,False,random,0.9323121887321606,0.9919169960474308,0.9628522311084535,0.93258507037235,0.9267342300001709,0.8839861751152074,0.8957984297493512
gen_replay,128,0.0,0.001,0.0,60,2000,1000.0,2.0,True,random,0.547425785693494,0.9880434782608696,0.45033261080798265,0.43883841083199715,0.2236767897732128,0.572103357472021,0.6115600670148812
gen_replay,256,0.0,0.0005,1e-05,90,2000,1000.0,5.0,True,random,0.6841037850254063,0.9978853754940712,0.7438709918529038,0.6499020131836808,0.3710115700784441,0.6456385780118499,0.6963141815314872
gen_replay,128,0.0,0.0005,0.0,90,5000,500.0,2.0,True,random,0.832580959257975,0.9661462450592886,0.7925480230211526,0.8180117584179583,0.7636935381880949,0.7947333772218564,0.8603528136394993
gen_replay,128,0.0,0.0001,0.0,60,10000,1000.0,2.0,True,random,0.8054678623784567,0.5443675889328063,0.8344046640257119,0.8659896668448245,0.8837352383231076,0.8508393680052666,0.8534706481390231
gen_replay,256,0.5,0.0005,1e-05,60,5000,1000.0,5.0,False,random,0.8550931317028893,0.9942292490118577,0.9405972045743329,0.7970247639408516,0.7925930989694597,0.8070605661619487,0.7990539075588844
gen_replay,64,0.0,0.0005,1e-05,60,2000,1000.0,10.0,False,random,0.45065058777335465,0.7363241106719367,0.915670079976082,0.3936219490468555,0.21326884623929726,0.20999012508229098,0.23502841562366544
