mech,hidden_feats,dropout,lr,weight_decay,epochs_per_batch,buffer_size,ewc_lam,si_c,num_heads,attn_drop,negative_slope,residual,method,avg_acc,batch1_acc,batch2_acc,batch3_acc,batch4_acc,batch5_acc,batch6_acc
ewc,64,0.0,0.0005,0.0,1,10000,500.0,2.0,2,0.4,0.2,False,hyperband,0.3896768483814665,0.5809090909090909,0.43740189849764555,0.4168359166221272,0.3154512672397587,0.29440421329822253,0.2930587037219539
ewc,128,0.3,0.0005,0.0001,1,10000,2000.0,2.0,2,0.0,0.1,False,hyperband,0.37919596959721685,0.6354347826086957,0.5081470961955303,0.3395332264386246,0.3143233127681028,0.25908492429229757,0.21865247528004994
ewc,128,0.0,0.001,0.0001,3,5000,500.0,5.0,8,0.4,0.1,False,hyperband,0.6801559130829372,0.7258893280632411,0.712908289109799,0.696098343132015,0.6649120708218687,0.644272547728769,0.6368548996419303
ewc,256,0.0,0.001,0.0,3,2000,2000.0,5.0,1,0.4,0.2,False,hyperband,0.4836407921451886,0.5877865612648221,0.5606921294566111,0.5447710671655086,0.5219182062105857,0.34636273864384465,0.3403140501297592
ewc,256,0.3,0.001,1e-05,3,2000,2000.0,2.0,1,0.2,0.2,False,hyperband,0.4738470367128001,0.5660474308300395,0.5297667987144031,0.4999287368608587,0.4651444978039068,0.39820605661619485,0.3839886994513978
ewc,64,0.5,0.001,0.0001,3,10000,1000.0,2.0,8,0.0,0.1,False,hyperband,0.43802578890052013,0.5798616600790514,0.5244973465879363,0.4562978799216105,0.4041836856766872,0.35157998683344305,0.3117341743043921
ewc,256,0.3,0.0001,0.0001,3,2000,500.0,10.0,2,0.0,0.1,True,hyperband,0.4215273856677184,0.6863241106719368,0.4817811495627476,0.4137181542846962,0.33693367285902276,0.30994075049374586,0.30046647613416116
ewc,256,0.3,0.0005,0.0001,3,5000,1000.0,2.0,2,0.0,0.2,True,hyperband,0.41465484466828145,0.48025691699604744,0.4438859406532626,0.4270265455193301,0.40496983576299284,0.3674456879526004,0.3643441411254558
ewc,128,0.0,0.0005,1e-05,9,2000,500.0,5.0,4,0.0,0.2,False,hyperband,0.7976537984389788,0.7924703557312253,0.842140668211376,0.8212898628184572,0.8024712457060824,0.7732718894009216,0.7542787687658092
ewc,256,0.0,0.0001,0.0,9,5000,500.0,10.0,8,0.4,0.1,True,hyperband,0.7489178313649213,0.7617193675889328,0.833040585992974,0.7865134509175129,0.7309315878522722,0.7002304147465438,0.6810715810912914
ewc,64,0.3,0.0001,0.0001,27,10000,500.0,10.0,4,0.4,0.1,False,hyperband,0.3206385368070937,0.5432806324110672,0.45722774497346585,0.3883128451808302,0.32160374617606347,0.1196675444371297,0.09373870766400579
si,256,0.0,0.001,0.0001,1,5000,1000.0,5.0,2,0.4,0.1,True,hyperband,0.6490547779358906,0.7097430830039526,0.6722849241348382,0.660947799750579,0.647206603660725,0.6133805134957209,0.5907657435695279
si,256,0.5,0.001,0.0001,1,5000,500.0,5.0,8,0.0,0.1,True,hyperband,0.5497784904309224,0.6364624505928854,0.595036998280888,0.574149296276501,0.5270794524293747,0.4879196840026333,0.4780230610032522
si,256,0.0,0.0001,0.0001,1,5000,1000.0,2.0,2,0.0,0.1,True,hyperband,0.5415383425453698,0.7326086956521739,0.5785933178862396,0.5487796187422056,0.5114248115803326,0.4398123765635286,0.43801123484773824
si,128,0.3,0.0005,0.0,1,2000,1000.0,10.0,8,0.0,0.1,True,hyperband,0.5212407903513429,0.6886363636363636,0.5870580760893939,0.518546231961518,0.48059405602173877,0.4393680052666228,0.4132420091324201
si,256,0.0,0.001,1e-05,1,10000,1000.0,10.0,4,0.0,0.1,False,hyperband,0.4397121230221353,0.18727272727272729,0.33642275207414607,0.46924995546053805,0.5235759574795344,0.5529953917050692,0.5687559541407969
si,256,0.3,0.0005,0.0,1,10000,1000.0,5.0,8,0.2,0.1,False,hyperband,0.4227270511241334,0.45956521739130435,0.4292361163016668,0.41724567967218956,0.41700135012732215,0.403110599078341,0.4102033441739759
si,128,0.3,0.0005,0.0,1,2000,1000.0,10.0,8,0.4,0.1,False,hyperband,0.3737945380898449,0.5196442687747036,0.4590776590178638,0.39894886869766616,0.36279117461077026,0.3389236339697169,0.1633816234683486
si,128,0.3,0.0005,1e-05,1,10000,1000.0,10.0,2,0.0,0.1,True,hyperband,0.36241150830862184,0.5815415019762846,0.42469541819269,0.40240513094601815,0.3113496146155555,0.2335418038183015,0.220935580302881
si,256,0.5,0.001,0.0,1,5000,1000.0,2.0,2,0.0,0.2,True,hyperband,0.36149574646297583,0.5557312252964427,0.4062149637491591,0.3565294851238197,0.3135200724625297,0.2732718894009217,0.2637068427449821
si,256,0.3,0.0005,1e-05,3,2000,2000.0,2.0,8,0.2,0.1,True,hyperband,0.6729997589867941,0.7260474308300395,0.7419276478062635,0.6911099233921254,0.6394305538940065,0.616425279789335,0.6230577182089945
si,256,0.5,0.001,1e-05,3,5000,500.0,5.0,8,0.0,0.1,False,hyperband,0.6295184400832031,0.6933201581027668,0.7333694596008671,0.6711562444325673,0.596858817698631,0.5577024358130349,0.5247035248513517
si,256,0.3,0.0005,0.0,3,2000,1000.0,2.0,8,0.2,0.1,False,hyperband,0.624501808445674,0.6820355731225296,0.6727147021451528,0.6357740958489222,0.5984482080905098,0.5875905200789994,0.5704477513879308
si,256,0.0,0.0005,0.0001,3,2000,500.0,2.0,4,0.4,0.2,False,hyperband,0.5573493274315797,0.6175889328063241,0.5959899843037596,0.5688223766256904,0.5329755780766667,0.5120967741935484,0.5166223185834894
si,256,0.3,0.0001,0.0001,3,5000,2000.0,2.0,8,0.0,0.2,True,hyperband,0.4287283967168934,0.5442490118577075,0.45397638089543313,0.4343844646356672,0.4146258096491378,0.3741935483870968,0.3509411648763181
si,64,0.5,0.001,0.0,3,2000,500.0,5.0,4,0.4,0.1,False,hyperband,0.3960598644148297,0.5359486166007905,0.45268704686448913,0.4026901835025833,0.3594585818536052,0.3216589861751152,0.3039157714923951
si,256,0.0,0.001,0.0001,9,5000,1000.0,5.0,8,0.0,0.1,False,hyperband,0.8072860305742928,0.98199604743083,0.9032438896778534,0.7869410297523606,0.755370601404816,0.7043778801843318,0.7117867349955652
si,128,0.0,0.0005,1e-05,9,2000,1000.0,5.0,4,0.4,0.1,False,hyperband,0.6312046238337935,0.7082806324110672,0.6856641004559384,0.6272225191519687,0.6137781347734691,0.5758558262014484,0.5764265300088696
si,64,0.3,0.0005,1e-05,27,2000,2000.0,5.0,4,0.2,0.2,False,hyperband,0.5317167098359001,0.6967391304347826,0.6196277748710666,0.5363085693924817,0.48055987558320373,0.4411948650427913,0.41587004369107455
gen_replay,256,0.0,0.001,0.0,1,5000,2000.0,10.0,4,0.4,0.2,True,hyperband,0.7116952363239748,0.5640316205533596,0.6395657373495777,0.7144486014608944,0.7741527523798131,0.7797893350888743,0.7981833711113301
gen_replay,256,0.0,0.0001,0.0001,1,10000,500.0,10.0,2,0.0,0.1,True,hyperband,0.5932435559761008,0.808300395256917,0.642237835413708,0.6141101015499733,0.5861945208757028,0.4468071099407505,0.4618113728195526
gen_replay,256,0.3,0.001,0.0,1,10000,500.0,2.0,8,0.4,0.2,False,hyperband,0.5910281689400105,0.5754347826086956,0.5716981837207564,0.5814537680384821,0.5848785739921043,0.6103851217906517,0.6223185834893729
gen_replay,256,0.0,0.0005,0.0,1,5000,2000.0,2.0,1,0.0,0.1,True,hyperband,0.5830984073741833,0.7236758893280633,0.6732752821586068,0.5777659005879209,0.5602344778083502,0.4857636603028308,0.47787523405932786
gen_replay,128,0.5,0.001,0.0,1,10000,2000.0,2.0,8,0.0,0.1,False,hyperband,0.5350936768323282,0.6135573122529644,0.4762127214291053,0.5040798147158382,0.5252849794062858,0.5350230414746544,0.556404191715121
gen_replay,256,0.5,0.0005,0.0001,1,5000,2000.0,2.0,8,0.2,0.1,True,hyperband,0.5194882884891846,0.5622134387351778,0.538381044921145,0.5028148939960805,0.5026062584382958,0.4956714944042133,0.5152426004401958
gen_replay,64,0.0,0.001,0.0001,1,2000,500.0,2.0,4,0.2,0.2,True,hyperband,0.4915800400863995,0.5728260869565217,0.5162381343897152,0.49814715838232676,0.47073299950438363,0.45480579328505594,0.4367300680003942
gen_replay,256,0.3,0.0001,1e-05,1,5000,500.0,5.0,4,0.0,0.1,True,hyperband,0.40005375653131514,0.565197628458498,0.4263584722326033,0.3750044539461963,0.3607574385179362,0.3349407504937459,0.33806379553891136
gen_replay,256,0.3,0.001,0.0,1,2000,2000.0,2.0,1,0.2,0.2,False,hyperband,0.39895454809540337,0.531798418972332,0.44795948875102776,0.42071975770532694,0.35371626817972074,0.3202435813034891,0.31928977366052363
gen_replay,256,0.0,0.001,1e-05,3,10000,1000.0,5.0,4,0.4,0.2,True,hyperband,0.9021251760584647,0.9260474308300395,0.9331975483967412,0.9026011045786567,0.8820262163963564,0.8842330480579329,0.8846457080910614
gen_replay,256,0.0,0.0005,0.0001,3,5000,1000.0,10.0,8,0.2,0.2,True,hyperband,0.891727397960801,0.9174901185770751,0.9277038642648927,0.9151968644218778,0.8661835831353716,0.8670506912442396,0.8567392661213495
gen_replay,64,0.0,0.001,0.0001,3,10000,2000.0,10.0,4,0.0,0.2,True,hyperband,0.8139558437156502,0.6869367588932807,0.7628185963076463,0.8138606805629788,0.8388392323073505,0.8842330480579329,0.897046746164712
gen_replay,256,0.0,0.001,0.0001,3,5000,500.0,10.0,1,0.2,0.1,True,hyperband,0.7600964726515902,0.6108102766798419,0.7215972793183347,0.7798503474078033,0.8170321125220037,0.8207044107965767,0.8105844091849808
gen_replay,128,0.0,0.001,1e-05,3,5000,1000.0,2.0,8,0.4,0.2,False,hyperband,0.6975440687258557,0.6561660079051383,0.7350138276403319,0.6928024229467308,0.7109360313092817,0.6971527320605662,0.693193390493085
gen_replay,256,0.3,0.001,0.0001,3,5000,500.0,10.0,2,0.2,0.2,True,hyperband,0.6755917052831794,0.5961857707509881,0.6640443979370656,0.7090682344557278,0.7008869823799839,0.6886767610269915,0.6946880851483197
gen_replay,128,0.0,0.0001,1e-05,9,10000,500.0,5.0,8,0.4,0.1,False,hyperband,0.6006433267572798,0.5472332015810276,0.5898609761566634,0.6007482629609834,0.6114538649530874,0.617577353522054,0.636986301369863
gen_replay,256,0.3,0.001,1e-05,9,2000,2000.0,2.0,8,0.4,0.1,False,hyperband,0.5513751268087822,0.7137351778656127,0.684841916436206,0.5920185284161767,0.5324116008408388,0.4688281764318631,0.31641536086199534
gen_replay,256,0.0,0.0005,0.0,27,5000,500.0,2.0,8,0.4,0.2,True,hyperband,0.8782869023646737,0.9988339920948617,0.8952462814859108,0.84567967218956,0.8766598875463573,0.797597103357472,0.8557044775138793
naive,128,0.3,0.001,0.0,20,5000,2000.0,10.0,8,0.2,0.1,True,pbt,0.4394153738888189,0.9119762845849803,0.615255250766126,0.4755923748441119,0.2467314955650881,0.1761356155365372,0.21080122203606977
naive,128,0.5,0.0001,1e-05,10,10000,2000.0,5.0,4,0.4,0.1,False,pbt,0.3397048687278142,0.5333794466403162,0.431982958367591,0.3684304293604133,0.310033667731957,0.2870967741935484,0.10730593607305935
naive,64,0.0,0.0005,0.0,15,2000,2000.0,10.0,4,0.4,0.1,False,pbt,0.5819283859202707,0.6509486166007905,0.6470214515285149,0.5909673971138428,0.5660622425785723,0.5286208031599736,0.5079498045399297
naive,128,0.5,0.0001,0.0,10,10000,500.0,2.0,1,0.0,0.2,True,pbt,0.295542375309445,0.5695454545454546,0.34563495029523883,0.277605558524853,0.22477056380633365,0.18515470704410797,0.17054301764068197
naive,128,0.5,0.0005,1e-05,10,10000,1000.0,10.0,1,0.2,0.1,False,pbt,0.3138283434072705,0.4758102766798419,0.4264145302339487,0.35084624977730267,0.30827337514740316,0.16566820276497696,0.1559574258401498
naive,256,0.5,0.0001,0.0,10,2000,2000.0,10.0,1,0.4,0.2,True,pbt,0.22329370419347583,0.5046245059288538,0.2850923088422154,0.19627650097986815,0.16674926939312631,0.09942396313364055,0.08759567688315101
naive,64,0.0,0.0005,0.0,15,2000,2000.0,10.0,2,0.0,0.1,False,pbt,0.2747466982812365,0.5621343873517787,0.3085245534045893,0.1854088722608231,0.19790473911780287,0.20831138907175772,0.18619624848066751
naive,256,0.5,0.001,0.0,15,5000,2000.0,10.0,8,0.2,0.1,True,pbt,0.3467455415650387,0.8359288537549407,0.5572912773749906,0.38075895243185465,0.13937073812657017,0.08859447004608295,0.07852895765579318
naive,128,0.0,0.0001,0.0,20,10000,2000.0,5.0,4,0.2,0.2,False,pbt,0.3851515713648915,0.6289723320158103,0.5264406906345765,0.4708711918760021,0.2888247056209731,0.24693877551020407,0.14886173253178278
naive,64,0.0,0.0005,0.0001,10,2000,2000.0,10.0,4,0.4,0.1,True,pbt,0.3445498526178381,0.4390316205533597,0.3892107033410569,0.34576875111348654,0.31615196622972674,0.28851217906517446,0.28862389540422456
naive,128,0.5,0.0001,0.0,20,5000,2000.0,10.0,8,0.2,0.2,True,pbt,0.43763043271435537,0.6493675889328063,0.5872449360938785,0.4693390343844646,0.3638678584246236,0.29631336405529957,0.2596498143950593
naive,128,0.0,0.0001,1e-05,20,10000,2000.0,5.0,4,0.2,0.2,False,pbt,0.5804314078493478,0.7423320158102766,0.6425368114208835,0.5566898271868875,0.5091518124177533,0.49832126398946675,0.5335567162708189
rehearsal,64,0.0,0.001,0.0,10,5000,1000.0,5.0,4,0.4,0.1,False,pbt,0.659236273293324,0.7067588932806325,0.6990619627774871,0.67464813825049,0.6391229299471912,0.6191902567478604,0.6166354587562827
rehearsal,256,0.0,0.001,1e-05,20,2000,2000.0,10.0,2,0.0,0.2,False,pbt,0.812936849923953,0.9848814229249012,0.9190522460572539,0.8296454658827721,0.7549262557038606,0.7470704410796577,0.6420452678952728
rehearsal,256,0.0,0.0005,0.0001,15,2000,2000.0,2.0,1,0.4,0.2,True,pbt,0.6644310520895103,0.638695652173913,0.6894199865460797,0.6915553180117584,0.6763283372925675,0.6517939433838051,0.6387930751289379
rehearsal,256,0.5,0.0001,0.0001,15,10000,2000.0,10.0,1,0.4,0.2,True,pbt,0.364132881411358,0.5436758893280632,0.41809926003438225,0.3468198824158204,0.32057833302001265,0.28275181040158,0.2728721132682895
rehearsal,128,0.5,0.0005,1e-05,10,5000,1000.0,2.0,1,0.2,0.2,False,pbt,0.4086576808016417,0.543498023715415,0.4617871290828911,0.39709602707999286,0.38406849759882417,0.34223173140223834,0.32326467593048847
rehearsal,64,0.3,0.0001,0.0001,20,5000,2000.0,10.0,2,0.4,0.1,True,pbt,0.26175029190938537,0.46891304347826085,0.28925928694222286,0.24963477641190093,0.23863073163228685,0.1857307439104674,0.1383331690811734
rehearsal,256,0.0,0.001,0.0,20,2000,2000.0,10.0,8,0.0,0.2,False,pbt,0.770170254078185,0.9908695652173913,0.8608827266611855,0.7410653839301621,0.6935381880949533,0.7140552995391705,0.6206103610262474
rehearsal,256,0.0,0.0005,0.0001,15,5000,2000.0,2.0,2,0.4,0.2,True,pbt,0.8712183122291788,0.9083201581027668,0.9471186187308468,0.8693390343844646,0.8299864987267787,0.8354015799868334,0.8371439834433823
rehearsal,64,0.0,0.0001,0.0,10,10000,1000.0,5.0,4,0.0,0.2,True,pbt,0.618530149646577,0.756205533596838,0.7861574108677779,0.6621949046855514,0.6521114965905013,0.39649440421329823,0.4580171479254952
rehearsal,128,0.3,0.0005,0.0,20,10000,2000.0,2.0,2,0.4,0.1,True,pbt,0.693420411565009,0.6766205533596837,0.7182898572389566,0.7080349189381793,0.6945465110317366,0.67238314680711,0.6906474820143885
rehearsal,256,0.0,0.001,1e-05,20,2000,2000.0,10.0,2,0.0,0.2,False,pbt,0.823215228595744,0.9907905138339921,0.9389715225353166,0.832478175663638,0.7444670415121426,0.7589038841342989,0.6736802338950757
rehearsal,256,0.0,0.0005,0.0001,10,2000,2000.0,10.0,1,0.4,0.2,False,pbt,0.45621651148717035,0.43207509881422923,0.4613760370730249,0.5498841973988954,0.5199357407755542,0.3882982225148124,0.38572977234650635
ewc,64,0.0,0.0001,0.0001,15,2000,2000.0,2.0,1,0.2,0.1,False,pbt,0.30767961120861304,0.6389130434782608,0.43835488452051724,0.2514163548904329,0.21489241706971102,0.1956056616194865,0.1068953056732696
ewc,128,0.5,0.001,0.0001,10,10000,2000.0,10.0,2,0.4,0.1,True,pbt,0.4177444891885132,0.6120158102766798,0.5455564690933553,0.4437377516479601,0.357288124006631,0.28973008558262014,0.258138694523833
ewc,256,0.5,0.0005,1e-05,20,5000,500.0,2.0,8,0.0,0.1,False,pbt,0.4873655979700319,0.8078260869565217,0.6902047985649151,0.5418670942455015,0.35627980106984775,0.2840849242922976,0.24393088269110738
ewc,128,0.3,0.0001,0.0001,15,2000,1000.0,10.0,1,0.4,0.2,True,pbt,0.2897264726717261,0.408498023715415,0.35253008446072204,0.31373597006948156,0.2568830858099909,0.20836076366030284,0.19835090831444432
ewc,64,0.3,0.0001,1e-05,15,10000,2000.0,2.0,1,0.0,0.1,False,pbt,0.2436908375099558,0.5135573122529644,0.3993198295836759,0.1898271868875824,0.15162442534137713,0.1087722185648453,0.09904405242928944
ewc,128,0.0,0.0005,1e-05,15,5000,500.0,2.0,4,0.2,0.1,True,pbt,0.7641971700365057,0.9217391304347826,0.8303871739292922,0.7399251737039017,0.7070052808777537,0.6896642527978933,0.6964620084754114
ewc,64,0.0,0.0005,0.0,15,5000,500.0,2.0,4,0.0,0.1,True,pbt,0.848226134727687,0.9847233201581028,0.9612826070707826,0.845519330126492,0.7711106933501957,0.7526168531928901,0.7741040044676587
ewc,256,0.5,0.0001,0.0001,20,5000,500.0,2.0,8,0.4,0.1,False,pbt,0.3553248746067414,0.5746837944664032,0.5264220046341281,0.43361838588989843,0.22557380411190675,0.1956714944042133,0.17597976413389835
ewc,128,0.5,0.001,0.0001,10,10000,2000.0,10.0,2,0.4,0.1,False,pbt,0.37822053877198525,0.5403557312252965,0.47950145750803497,0.41541065383930165,0.35113564507032624,0.3206550362080316,0.16226470878092047
ewc,64,0.3,0.0005,0.0,10,5000,500.0,2.0,4,0.4,0.1,True,pbt,0.5054145532833456,0.6852766798418972,0.6196651468719635,0.5295029396044896,0.4464819783637824,0.38943383805134957,0.3621267369665911
ewc,64,0.3,0.0005,1e-05,15,5000,500.0,2.0,4,0.2,0.1,True,pbt,0.5796864455072549,0.7692687747035574,0.7286605874878541,0.6132549438802779,0.5218327551142481,0.44652732060566164,0.39857429125192995
ewc,256,0.5,0.001,0.0,10,5000,500.0,2.0,8,0.4,0.1,False,pbt,0.39466291176037566,0.6694466403162055,0.6238508109724195,0.4781400320684126,0.2609334677763916,0.1835747202106649,0.1520317992181597
si,128,0.5,0.0001,1e-05,10,5000,500.0,10.0,4,0.0,0.1,False,pbt,0.34822725480252403,0.609703557312253,0.433795500411092,0.3243007304471762,0.29827559687590793,0.2182685977616853,0.20501954600702998
si,128,0.5,0.0001,0.0001,20,10000,1000.0,5.0,2,0.2,0.2,True,pbt,0.3617954536479644,0.6055533596837944,0.4399805665595336,0.37972563691430605,0.30376155726077964,0.23541803818301515,0.2063335632863572
si,256,0.3,0.0005,1e-05,20,5000,2000.0,10.0,4,0.2,0.1,False,pbt,0.5630613855731585,0.8083201581027668,0.7073772329770536,0.6089078923926599,0.43115205168082305,0.4032916392363397,0.4193193390493085
si,64,0.3,0.0005,0.0,15,5000,1000.0,5.0,8,0.2,0.1,True,pbt,0.6060560688626325,0.8225494071146245,0.7642013603408326,0.6328344913593443,0.5259344077384512,0.4565997366688611,0.4342170099536809
si,256,0.5,0.0001,1e-05,10,10000,500.0,10.0,2,0.2,0.1,False,pbt,0.300631037083396,0.48199604743083,0.3700388668809328,0.2914662390878318,0.25580640199613763,0.2087722185648453,0.1957064485397983
si,64,0.5,0.001,0.0,10,5000,500.0,10.0,4,0.0,0.2,True,pbt,0.47529990393523414,0.6193873517786561,0.6050713805217132,0.5115268127561019,0.43735580127493034,0.3597103357472021,0.31874774153280117
si,128,0.5,0.0005,1e-05,15,5000,1000.0,5.0,8,0.4,0.1,True,pbt,0.4594695990191931,0.736403162055336,0.6695567680693625,0.4999109210760734,0.35310102028609025,0.2610105332455563,0.2368351893827404
si,256,0.0,0.0005,1e-05,20,5000,2000.0,10.0,8,0.2,0.1,False,pbt,0.6374355095021254,0.8848814229249012,0.7562784961506839,0.666631035097096,0.49351426178797875,0.5166227781435154,0.5066850629085773
si,256,0.3,0.0001,0.0,15,5000,500.0,10.0,4,0.0,0.2,True,pbt,0.553262061012482,0.6797628458498024,0.6551124897226998,0.5864778193479423,0.5226359954198212,0.46112574061882816,0.4144574751157978
si,64,0.3,0.001,1e-05,20,5000,2000.0,10.0,2,0.0,0.2,False,pbt,0.49975648503481324,0.6283399209486166,0.6590178638164287,0.5665063246035988,0.4267427751098047,0.36998025016458197,0.34795177556584866
si,64,0.3,0.0005,0.0,15,5000,1000.0,10.0,8,0.2,0.2,True,pbt,0.5898097359530957,0.7957707509881423,0.7519620300470887,0.6070372349902013,0.5102797668894092,0.4607965766951942,0.4130120561085378
si,256,0.0,0.0005,0.0,20,5000,2000.0,10.0,4,0.0,0.1,False,pbt,0.7675246213979238,0.9387944664031621,0.8532214664773152,0.77464813825049,0.6763625177311025,0.6775345622119816,0.6845865773134917
gen_replay,256,0.5,0.001,0.0001,10,5000,1000.0,10.0,1,0.0,0.2,True,pbt,0.5733770909459931,0.6124505928853755,0.6459937215038493,0.6202921788704793,0.5730350520397177,0.5189269256089533,0.4695640747675832
gen_replay,256,0.3,0.001,0.0001,20,2000,1000.0,2.0,8,0.4,0.2,True,pbt,0.5459921707193466,0.92600790513834,0.6465543015173032,0.5900409763050062,0.4584964025088442,0.2605497037524687,0.3943037350941165
gen_replay,128,0.3,0.0001,0.0,10,2000,1000.0,5.0,4,0.0,0.1,False,pbt,0.2917097968647192,0.5272727272727272,0.2875775469018611,0.2573133796543738,0.236904619486268,0.21770901909150758,0.22348148878157748
gen_replay,64,0.0,0.0005,0.0,20,5000,2000.0,5.0,1,0.0,0.2,True,pbt,0.7624534699499724,0.7962648221343873,0.7587263622094327,0.7717085337609122,0.7570283526737648,0.7427913100724161,0.7482014388489209
gen_replay,256,0.0,0.001,0.0001,10,2000,2000.0,5.0,1,0.4,0.1,False,pbt,0.5845712195365224,0.5912845849802372,0.6461618955078855,0.6309994655264565,0.6045323261497445,0.5682521395655036,0.4661969054893072
gen_replay,256,0.5,0.001,1e-05,15,10000,1000.0,10.0,8,0.2,0.2,False,pbt,0.6674725634725681,0.7486166007905138,0.7275767994618432,0.6549438802779263,0.6368499307846119,0.6130348913759052,0.6238132781446076
gen_replay,64,0.0,0.0005,0.0,20,2000,2000.0,5.0,8,0.0,0.2,True,pbt,0.8171748760569728,0.9911462450592885,0.9254428582106285,0.7808123997862105,0.7426725684890537,0.7775016458196181,0.6854735389770376
gen_replay,64,0.0,0.001,1e-05,15,2000,1000.0,10.0,8,0.4,0.1,False,pbt,0.6349847901011901,0.7598616600790514,0.7096008670304208,0.6511134865490825,0.582605574829525,0.5718235681369322,0.5349035839821293
gen_replay,256,0.0,0.001,0.0001,10,10000,2000.0,5.0,1,0.0,0.2,False,pbt,0.8645458272809031,0.7026679841897233,0.9123626578967038,0.9079992873686086,0.8774460376326628,0.8843976300197498,0.9024013665779705
gen_replay,256,0.0,0.001,0.0,15,10000,2000.0,5.0,1,0.0,0.2,False,pbt,0.935295400705396,0.9826284584980237,0.9691867852604829,0.9221984678425085,0.9205988412831336,0.904312047399605,0.912847803948622
gen_replay,64,0.0,0.0001,0.0,20,2000,2000.0,5.0,2,0.0,0.1,False,pbt,0.3661625241952833,0.6620553359683794,0.3395806861499365,0.3227507571708534,0.30622254883530153,0.2826530612244898,0.2837127558227391
gen_replay,128,0.0,0.0001,0.0,20,2000,2000.0,5.0,4,0.4,0.1,True,pbt,0.5966123341091462,0.7871739130434783,0.5925330742207938,0.5565829324781757,0.5565259002272999,0.55,0.5368581846851286
naive,256,0.5,0.001,0.0,10,2000,1000.0,5.0,8,0.0,0.1,False,ga,0.5536369445166894,0.8078656126482213,0.7629120263098886,0.5989310529128808,0.49512074239912496,0.3606649111257406,0.2963273217042804
naive,64,0.3,0.0005,0.0,15,10000,2000.0,10.0,4,0.4,0.1,False,ga,0.40151736150685297,0.5259288537549407,0.5479856491516556,0.48323534651701405,0.4245381368242955,0.2209183673469388,0.20649781544627313
naive,256,0.3,0.001,0.0,15,2000,500.0,5.0,8,0.4,0.1,False,ga,0.4108325814915485,0.7264624505928854,0.5826668659840047,0.49134152859433455,0.2456719019705023,0.21797235023041475,0.20088039157714924
naive,128,0.0,0.0005,1e-05,20,2000,2000.0,5.0,4,0.4,0.1,False,ga,0.5638872046148335,0.786699604743083,0.6618394498841468,0.5954926064493141,0.5604737408780954,0.38513824884792625,0.39367957688643607
naive,128,0.3,0.001,1e-05,15,10000,500.0,2.0,8,0.4,0.1,True,ga,0.540135237435166,0.8928458498023716,0.7228305553479333,0.5722430073044718,0.40040674721856684,0.31645819618169846,0.3360270687559541
naive,256,0.0,0.001,0.0001,20,2000,1000.0,5.0,1,0.2,0.1,True,ga,0.6902850655434535,0.9609486166007906,0.8555572165333732,0.6983431320149652,0.5189274178387708,0.5675279789335089,0.5404060313393121
naive,128,0.5,0.001,0.0,20,10000,500.0,5.0,2,0.4,0.2,False,ga,0.3142419606830848,0.5734189723320158,0.4923574258165782,0.37486192766791376,0.1785073402491754,0.14137590520079,0.12493019283203574
naive,64,0.5,0.0005,0.0,10,5000,2000.0,2.0,8,0.0,0.1,False,ga,0.48638555357244706,0.6481027667984189,0.5834329920023918,0.5237662569036166,0.4427221301249295,0.3741441737985517,0.34614500180677377
naive,64,0.0,0.001,0.0001,20,2000,1000.0,5.0,1,0.2,0.1,True,ga,0.6640495730255365,0.7498221343873518,0.8397301741535241,0.6973988954213433,0.5862287013142379,0.5742429229756418,0.5368746099011202
naive,256,0.3,0.0005,1e-05,15,2000,2000.0,10.0,4,0.4,0.2,False,ga,0.45258721049014294,0.666205533596838,0.6195530308692727,0.5389631213254944,0.31608360535265667,0.2949144173798552,0.2798035544167406
naive,256,0.5,0.001,0.0001,10,2000,1000.0,10.0,4,0.0,0.1,False,ga,0.5678953410816526,0.7776086956521739,0.7539053740937289,0.6060395510422234,0.4970690273956215,0.40597432521395654,0.3667750730922112
naive,128,0.3,0.001,1e-05,15,2000,500.0,5.0,8,0.4,0.1,True,ga,0.5403446171287035,0.8957114624505929,0.6914754465954107,0.5746659540352752,0.40097072445439474,0.3421329822251481,0.3371111330113991
naive,256,0.3,0.0005,1e-05,15,10000,2000.0,5.0,2,0.4,0.2,True,ga,0.5453520873602916,0.74,0.7004073548097766,0.5646356672011402,0.47199767573017964,0.41445029624753127,0.3806215301731218
naive,128,0.3,0.0005,1e-05,20,2000,2000.0,10.0,1,0.4,0.1,False,ga,0.3302818440974819,0.5343675889328063,0.5006166380147993,0.3800997683947978,0.30793157076205285,0.12853851217906517,0.13013698630136986
naive,128,0.3,0.001,1e-05,15,2000,2000.0,5.0,4,0.4,0.1,True,ga,0.561889946043419,0.8657509881422925,0.7492712459825099,0.6013539996436843,0.43219455505614135,0.382093482554312,0.3406754048815742
naive,256,0.0,0.0005,1e-05,15,2000,2000.0,5.0,1,0.4,0.1,False,ga,0.462475598721477,0.5752371541501976,0.5353539128484939,0.484624977730269,0.3966298087604464,0.39407504937458854,0.3889326894648665
naive,128,0.0,0.001,0.0001,20,2000,500.0,5.0,8,0.2,0.2,True,ga,0.655067722435463,0.9978063241106719,0.7138425891322221,0.601336183858899,0.5434006118298498,0.5452764976958525,0.528744127985283
