mech,hidden_feats,dropout,lr,weight_decay,epochs_per_batch,buffer_size,ewc_lam,si_c,num_heads,feat_drop,attn_drop,method,avg_acc,batch1_acc,batch2_acc,batch3_acc,batch4_acc,batch5_acc,batch6_acc
ewc,64,0.5,0.0005,1e-05,54,5000,2000.0,10.0,2,0.2,0.0,hyperband,0.2628694719238942,0.9046640316205533,0.5045220121085283,0.04127917334758596,0.053714559157793995,0.07083607636603029,0.0022009789428730987
ewc,64,0.0,0.0001,0.0001,162,5000,1000.0,2.0,4,0.2,0.2,hyperband,0.22021703604356882,0.9784387351778656,0.06485910755661858,0.04657046142882594,0.08353699177960454,0.09229756418696511,0.05559935613153313
si,256,0.5,0.0005,0.0,6,5000,1000.0,2.0,2,0.0,0.0,hyperband,0.45484736135788445,0.8967786561264822,0.6783765602810374,0.5273828612150365,0.2979850631483602,0.16764318630678077,0.16091784106961007
si,128,0.5,0.001,0.0,6,2000,500.0,10.0,1,0.0,0.2,hyperband,0.4424778746077131,0.5937549407114624,0.6609051498617236,0.6249420986994477,0.277032454326389,0.2737491770901909,0.2244834269570645
si,64,0.5,0.0001,0.0001,6,5000,500.0,10.0,1,0.0,0.2,hyperband,0.4121413996127836,0.4572727272727273,0.4354959264519022,0.416212364154641,0.40057764941124197,0.3820111915734036,0.3812785388127854
si,128,0.5,0.0001,0.0,6,5000,1000.0,2.0,1,0.2,0.2,hyperband,0.4056344554616509,0.5469960474308301,0.516144704387473,0.43037591305897027,0.3797788525626784,0.2954410796576695,0.2650701356722841
si,256,0.3,0.0001,1e-05,6,5000,500.0,10.0,4,0.0,0.0,hyperband,0.3884313965414407,0.5515612648221344,0.6960535167052844,0.2740780331373597,0.25948079913865296,0.26614549045424624,0.28326927499096616
si,64,0.5,0.0005,1e-05,6,5000,2000.0,2.0,4,0.2,0.2,hyperband,0.33120262680714396,0.5519762845849803,0.5270386426489274,0.25658293247817565,0.19077811768324987,0.2118663594470046,0.2489734240005256
si,256,0.0,0.001,0.0001,6,10000,1000.0,5.0,4,0.0,0.0,hyperband,0.3273834923357681,0.9726679841897233,0.29406158905747815,0.18877605558524854,0.22092526447114316,0.1729921000658328,0.11487796064518248
si,64,0.3,0.001,0.0,6,2000,1000.0,2.0,4,0.2,0.2,hyperband,0.3116011818228289,0.7773517786561265,0.6496374915912998,0.11997149474434349,0.09109086869584537,0.11114219881500988,0.12041325843434841
si,256,0.5,0.001,0.0001,6,2000,1000.0,5.0,2,0.0,0.2,hyperband,0.3108926835599788,0.963300395256917,0.5447716570745198,0.22597541421699627,0.0825799395006238,0.046724818959842,0.0020038763509740154
si,128,0.0,0.0001,1e-05,18,5000,500.0,5.0,2,0.2,0.0,hyperband,0.6049454646211637,0.869901185770751,0.8487555123701322,0.731587386424372,0.5845025891682191,0.4368169848584595,0.15810912913504813
si,128,0.5,0.0005,0.0001,18,10000,500.0,10.0,1,0.0,0.2,hyperband,0.40947240680706654,0.8919367588932806,0.35744450257866806,0.27748084803135575,0.2311964862509186,0.31041803818301517,0.3883578069051608
si,128,0.3,0.0001,1e-05,18,2000,2000.0,2.0,2,0.2,0.2,hyperband,0.39124043922229584,0.9694466403162055,0.41307272591374544,0.34083377872795295,0.2483037957376993,0.2097103357472021,0.16607535889096942
si,256,0.0,0.0005,0.0,18,2000,2000.0,5.0,1,0.0,0.0,hyperband,0.3663164692466581,0.5220553359683795,0.8228006577472158,0.32449670407981474,0.2764855673098286,0.171724818959842,0.0803357314148681
si,256,0.5,0.001,0.0,18,5000,2000.0,2.0,2,0.2,0.2,hyperband,0.36203188121659235,0.989308300395257,0.4233126541595037,0.32155709959023693,0.22070309162066548,0.13341013824884793,0.0839000032850432
si,64,0.0,0.001,0.0001,18,10000,2000.0,10.0,1,0.0,0.0,hyperband,0.36102878815600375,0.5653359683794467,0.47441886538605277,0.413646891145555,0.32826893169039356,0.2315997366688611,0.152902335665714
si,64,0.3,0.0001,1e-05,54,2000,500.0,10.0,4,0.0,0.2,hyperband,0.5784799202194508,0.9175494071146245,0.8724306749383361,0.47703545341172277,0.38632440654213596,0.3888907175773535,0.4286488617325318
si,256,0.0,0.0001,1e-05,54,5000,1000.0,2.0,4,0.0,0.0,hyperband,0.3321779807270498,0.9750395256916996,0.6555422677330144,0.07468376982006057,0.09197956009775606,0.12361751152073733,0.07220524949903091
si,64,0.3,0.0005,1e-05,162,10000,1000.0,2.0,1,0.0,0.0,hyperband,0.20625742376584064,0.9722529644268775,0.054488377307721055,0.04657046142882594,0.08056329362705723,0.08166556945358788,0.0020038763509740154
gen_replay,256,0.0,0.0005,0.0001,6,10000,500.0,2.0,2,0.0,0.2,hyperband,0.8988004975968567,0.9515810276679841,0.9285634202855221,0.8942811330839123,0.8850682754259737,0.8633311389071757,0.8699779902105713
gen_replay,128,0.0,0.001,0.0,6,5000,2000.0,5.0,4,0.2,0.0,hyperband,0.8581768850300465,0.9590118577075099,0.9135025039240601,0.8780331373597007,0.8579631876676977,0.7688775510204081,0.7716730725009033
gen_replay,64,0.3,0.001,0.0001,6,10000,2000.0,2.0,1,0.0,0.0,hyperband,0.8563553216616587,0.9122332015810277,0.8658905747813738,0.8375022269730982,0.8493838975954061,0.836191573403555,0.8369304556354916
gen_replay,256,0.0,0.001,1e-05,6,2000,500.0,2.0,4,0.0,0.0,hyperband,0.7357490538614547,0.9519367588932807,0.9049256297182151,0.70083734188491,0.6016611693128023,0.6314186965108625,0.623714726848658
gen_replay,64,0.0,0.001,0.0,6,5000,2000.0,2.0,4,0.0,0.0,hyperband,0.677814183042981,0.5539920948616601,0.6989124747738994,0.7291288081239978,0.7278553483841198,0.6856813693219224,0.6713150027922867
gen_replay,256,0.5,0.0001,0.0001,6,10000,500.0,5.0,4,0.0,0.0,hyperband,0.6653740099211635,0.4773320158102767,0.5707078256969879,0.7141991804738999,0.7503631671594346,0.7340684660961159,0.7455734042902664
gen_replay,256,0.3,0.0001,0.0001,6,5000,1000.0,5.0,4,0.2,0.0,hyperband,0.6621157520560129,0.7037747035573122,0.807067045369609,0.8049884197398895,0.732691880436826,0.4956385780118499,0.42853388522059066
gen_replay,64,0.3,0.001,1e-05,6,5000,2000.0,5.0,2,0.2,0.2,hyperband,0.4918810213771634,0.6609486166007905,0.543613125046715,0.5220915731337965,0.42000922871840446,0.41059907834101383,0.39402450642225945
gen_replay,128,0.3,0.0001,0.0,6,10000,1000.0,10.0,4,0.0,0.2,hyperband,0.4488957665648039,0.5799407114624506,0.44375513865012334,0.47881703189025476,0.3302513971254251,0.3989960500329164,0.4616142702276535
gen_replay,256,0.0,0.0005,1e-05,18,10000,2000.0,2.0,4,0.2,0.2,hyperband,0.9324377390404545,0.9732411067193676,0.9694670752672098,0.9245145198646,0.914548903662434,0.9035055957867018,0.9093492329424132
gen_replay,128,0.5,0.001,0.0,18,10000,1000.0,5.0,4,0.0,0.2,hyperband,0.9258385051091133,0.9571343873517787,0.9587786830106884,0.9164617851416355,0.9144121819082939,0.9058262014483213,0.9024177917939621
gen_replay,128,0.3,0.001,1e-05,18,5000,1000.0,2.0,4,0.0,0.2,hyperband,0.8777399173141478,0.9747430830039525,0.9512295388295089,0.8454658827721361,0.8396595628321911,0.8319453587886768,0.8233960776584212
gen_replay,64,0.5,0.0005,1e-05,18,5000,500.0,10.0,1,0.0,0.0,hyperband,0.7771062158704888,0.9208498023715415,0.904196875700725,0.738107963655799,0.7124570608240903,0.6794437129690586,0.707581879701718
gen_replay,256,0.0,0.001,0.0001,18,2000,1000.0,10.0,4,0.0,0.0,hyperband,0.7258032464051176,0.9894664031620554,0.7870543388893041,0.669748797434527,0.6445576196742604,0.642462146148782,0.6215301731217765
gen_replay,256,0.5,0.001,1e-05,18,2000,1000.0,10.0,4,0.2,0.2,hyperband,0.6179532548672791,0.9858893280632411,0.6642125719411017,0.5182968109745234,0.46223916052842956,0.507258064516129,0.5698235931802503
gen_replay,256,0.3,0.0005,0.0001,54,10000,1000.0,10.0,4,0.0,0.0,hyperband,0.9350808932611357,0.9916600790513834,0.962908289109799,0.9203278104400499,0.9235554492164134,0.9117840684660962,0.9002496632830722
gen_replay,64,0.0,0.0001,1e-05,54,5000,1000.0,2.0,2,0.0,0.0,hyperband,0.4555051549567251,0.585197628458498,0.4683832872411989,0.40614644575093534,0.4180267632833729,0.4259216589861751,0.42935514602017016
gen_replay,64,0.3,0.0005,1e-05,162,10000,2000.0,5.0,1,0.2,0.0,hyperband,0.884649826472773,0.7153162055335969,0.9500336348008073,0.9242472830928202,0.9114384837557465,0.9053653719552337,0.901497979698433
naive,64,0.5,0.0001,1e-05,60,2000,2000.0,10.0,4,0.2,0.2,pbt,0.24331325954068617,0.9493478260869566,0.3127289035054937,0.10992339212542312,0.060243022917984036,0.02098420013166557,0.006652212476594067
naive,128,0.0,0.0001,0.0001,90,10000,500.0,5.0,2,0.2,0.2,pbt,0.19309656914897178,0.7549011857707509,0.23346288960310935,0.06141101015499733,0.06885649342881069,0.033640552995391704,0.006307282940770671
naive,256,0.3,0.0005,0.0001,90,5000,1000.0,2.0,2,0.0,0.0,pbt,0.23487886620328444,0.9931422924901185,0.253101876074445,0.04657046142882594,0.0775554150359749,0.03689927583936801,0.0020038763509740154
naive,128,0.0,0.001,0.0,120,5000,1000.0,10.0,1,0.0,0.2,pbt,0.19680941160137197,0.993794466403162,0.054488377307721055,0.04657046142882594,0.04708355408199887,0.0369157340355497,0.0020038763509740154
naive,64,0.3,0.001,1e-05,120,5000,1000.0,5.0,2,0.2,0.2,pbt,0.19220823536582463,0.9858102766798419,0.054488377307721055,0.04657046142882594,0.04072599251448396,0.023650427913100725,0.0020038763509740154
naive,128,0.3,0.001,0.0001,90,5000,500.0,10.0,2,0.2,0.2,pbt,0.19345246590117163,0.9921146245059288,0.057048359369160626,0.04657046142882594,0.04072599251448396,0.022251481237656353,0.0020038763509740154
naive,64,0.5,0.0001,1e-05,60,2000,2000.0,10.0,4,0.0,0.0,pbt,0.2504003361827039,0.8599209486166008,0.30538530532924735,0.08052734722964547,0.07364175482371439,0.09787689269256089,0.08504976840445452
naive,256,0.3,0.001,0.0001,120,5000,1000.0,2.0,2,0.2,0.0,pbt,0.19605723282532098,0.9955731225296442,0.054488377307721055,0.04657046142882594,0.04072599251448396,0.0369815668202765,0.0020038763509740154
naive,128,0.0,0.0005,0.0,60,5000,1000.0,10.0,1,0.0,0.2,pbt,0.2237918643540547,0.9750592885375494,0.05002242320053816,0.07177979690005344,0.09951634679472937,0.11066491112574062,0.03570841956571729
naive,64,0.3,0.0005,0.0001,60,2000,2000.0,10.0,2,0.2,0.0,pbt,0.25049845553781097,0.9764229249011858,0.3896965393527169,0.05619098521289863,0.05668825731034129,0.021988150098749177,0.0020038763509740154
naive,64,0.5,0.0001,0.0001,90,2000,2000.0,10.0,4,0.2,0.0,pbt,0.2286109730899969,0.9367984189723321,0.07272591374542194,0.06110814181364689,0.11030027515253021,0.11649111257406189,0.07424197628198811
naive,64,0.5,0.0001,0.0001,90,5000,1000.0,2.0,2,0.2,0.0,pbt,0.1798588832753629,0.5501778656126483,0.2219149413259586,0.05195082843399252,0.08919385435715141,0.10070770243581303,0.06520810748661345
rehearsal,256,0.3,0.0005,0.0001,90,2000,500.0,2.0,4,0.0,0.2,pbt,0.708262216900379,0.9945652173913043,0.69209208461021,0.6563869588455371,0.6301163843932117,0.6111092824226465,0.6653033737393647
rehearsal,256,0.3,0.001,0.0001,90,2000,500.0,10.0,4,0.0,0.2,pbt,0.7227108883564455,0.9949802371541502,0.5751737798041707,0.6903794762159273,0.6920684292379471,0.6491441737985517,0.7345192339279262
rehearsal,128,0.5,0.001,1e-05,120,2000,1000.0,10.0,1,0.2,0.2,pbt,0.5641199188135073,0.9938735177865613,0.4714664773151955,0.6316230179939426,0.4464136174867124,0.3986668861092824,0.4426759961893499
rehearsal,64,0.0,0.0005,1e-05,60,10000,2000.0,2.0,4,0.0,0.0,pbt,0.9339553513551185,0.9690711462450593,0.9703826892891846,0.9220203099946552,0.9167535419479432,0.9127880184331797,0.9127164022206892
rehearsal,256,0.0,0.0005,0.0,120,2000,2000.0,2.0,4,0.2,0.0,pbt,0.6614508097287102,0.9949802371541502,0.7503550340085208,0.692642080883663,0.3675593457864064,0.5082290980908493,0.6549390624486712
rehearsal,256,0.5,0.0005,0.0,90,10000,1000.0,2.0,1,0.0,0.2,pbt,0.9314818476273986,0.989802371541502,0.9662717691905225,0.9187422055941564,0.9026712012715123,0.9087722185648452,0.9026313196018527
rehearsal,256,0.3,0.0005,1e-05,120,10000,2000.0,2.0,4,0.0,0.0,pbt,0.9398635035461624,0.9948221343873518,0.9731855893564542,0.932478175663638,0.9232136448310632,0.9110105332455563,0.9044709437929109
rehearsal,256,0.3,0.0001,1e-05,90,10000,1000.0,2.0,1,0.0,0.0,pbt,0.8874794015679988,0.893893280632411,0.8853427012482248,0.9029574202743631,0.8810008032403056,0.8748847926267281,0.8867974113859597
rehearsal,256,0.3,0.0001,0.0,90,2000,500.0,10.0,4,0.2,0.0,pbt,0.620145475455347,0.9855731225296442,0.7329770535914493,0.5965971851060039,0.48652436210756583,0.5065832784726794,0.4126178509247397
rehearsal,256,0.0,0.0005,1e-05,120,10000,2000.0,2.0,4,0.2,0.2,pbt,0.9346298384359937,0.9949604743083004,0.9775767994618432,0.9212007838945305,0.9225813067181652,0.8987491770901909,0.8927104891429323
rehearsal,64,0.0,0.0001,1e-05,90,10000,2000.0,2.0,4,0.2,0.2,pbt,0.8387622979698008,0.7530830039525692,0.8749719709993273,0.8414038838410832,0.8581169996411054,0.8498683344305464,0.8551295949541736
rehearsal,64,0.0,0.0005,0.0,90,5000,1000.0,2.0,2,0.2,0.2,pbt,0.8128547117536761,0.9705335968379447,0.8393377681441064,0.7641546410119365,0.7617452531915985,0.7532587228439763,0.7880982884924936
ewc,128,0.3,0.0005,0.0001,90,10000,1000.0,2.0,2,0.0,0.0,pbt,0.21462228709985276,0.983596837944664,0.10325883847821213,0.04657046142882594,0.0845453147163878,0.06775839368005267,0.0020038763509740154
ewc,128,0.0,0.001,0.0001,60,2000,1000.0,5.0,4,0.2,0.2,pbt,0.22140770741284402,0.9941897233201581,0.22301741535241798,0.04657046142882594,0.04072599251448396,0.02193877551020408,0.0020038763509740154
ewc,128,0.0,0.001,0.0001,60,10000,1000.0,5.0,1,0.0,0.0,pbt,0.33576670608396625,0.9822924901185771,0.5437626130503027,0.3024051309460182,0.13311571787466034,0.05102040816326531,0.0020038763509740154
ewc,128,0.5,0.0001,0.0,90,10000,2000.0,2.0,4,0.0,0.2,pbt,0.22324030627374977,0.9776482213438735,0.054637865311308764,0.073258507037235,0.08526310392562336,0.10773535220539829,0.04089878781905982
ewc,256,0.3,0.001,1e-05,90,5000,1000.0,2.0,2,0.0,0.0,pbt,0.22714358920075242,0.9944268774703557,0.16901487405635698,0.04657046142882594,0.04072599251448396,0.07616853192890059,0.035954797805591146
ewc,64,0.5,0.0001,1e-05,90,10000,500.0,2.0,1,0.0,0.0,pbt,0.140598380028466,0.542292490118577,0.2059197249420734,0.03652235880990558,0.020115188077863038,0.02131336405529954,0.017427154167077297
ewc,128,0.0,0.001,0.0001,60,10000,1000.0,5.0,1,0.0,0.0,pbt,0.2144335416461052,0.970395256916996,0.14128484939083638,0.053144486014608944,0.0851776528292858,0.034595128373930216,0.0020038763509740154
ewc,128,0.0,0.001,1e-05,90,5000,1000.0,2.0,2,0.0,0.0,pbt,0.22640597565686368,0.9935375494071146,0.20272441886538606,0.04657046142882594,0.07668381385333174,0.0369157340355497,0.0020038763509740154
ewc,256,0.5,0.001,0.0,90,10000,2000.0,2.0,2,0.0,0.2,pbt,0.20242480484456601,0.9946245059288538,0.054488377307721055,0.04657046142882594,0.04072599251448396,0.0761356155365372,0.0020038763509740154
ewc,128,0.0,0.0005,0.0,60,10000,1000.0,5.0,1,0.0,0.0,pbt,0.26048379009577605,0.9165415019762846,0.33248000597952015,0.04646356672011402,0.08500675063661067,0.10279789335088874,0.07961302191123813
ewc,128,0.0,0.001,1e-05,60,5000,500.0,2.0,2,0.2,0.0,pbt,0.2591740915842529,0.9900988142292491,0.40756035578144856,0.04657046142882594,0.0842718712081076,0.02453917050691244,0.0020038763509740154
ewc,128,0.5,0.0005,1e-05,90,5000,1000.0,2.0,4,0.2,0.0,pbt,0.2157761847187222,0.9910671936758894,0.18459899843037597,0.04657046142882594,0.04072599251448396,0.029690585911784067,0.0020038763509740154
si,256,0.3,0.001,0.0,90,10000,1000.0,10.0,1,0.0,0.2,pbt,0.2241946296310271,0.9933399209486166,0.18069362433664699,0.04657046142882594,0.06352434501734658,0.059035549703752466,0.0020038763509740154
si,128,0.0,0.0005,0.0,60,10000,2000.0,5.0,4,0.0,0.0,pbt,0.3120307303871771,0.9919367588932806,0.3842962852231108,0.30276144664172455,0.09168902637020833,0.07848913759052008,0.023011727604217994
si,256,0.3,0.0001,0.0001,90,2000,1000.0,2.0,2,0.2,0.0,pbt,0.24794627856176613,0.980909090909091,0.24170341580088198,0.07628719045073935,0.0851776528292858,0.10159644502962475,0.0020038763509740154
si,64,0.3,0.001,0.0001,120,5000,500.0,2.0,1,0.0,0.2,pbt,0.2016138842992029,0.9823122529644269,0.04920023918080574,0.04657046142882594,0.04087980448789158,0.07580645161290323,0.014914096120363983
si,256,0.0,0.001,0.0,90,2000,1000.0,2.0,2,0.0,0.0,pbt,0.2120019367123929,0.9951778656126482,0.054488377307721055,0.04657046142882594,0.0587732640609779,0.07618499012508229,0.04081666173910187
si,64,0.0,0.0001,0.0,60,5000,2000.0,2.0,1,0.0,0.0,pbt,0.24840904751460582,0.5509881422924902,0.4151281859630765,0.19420986994477107,0.1146924615042811,0.10780118499012509,0.10763444039289116
si,128,0.0,0.0005,0.0,60,10000,2000.0,2.0,4,0.0,0.2,pbt,0.26370956821631725,0.9895652173913043,0.28725988489423726,0.1324959914484233,0.08538273546049596,0.08554970375246873,0.0020038763509740154
si,64,0.0,0.0005,0.0,90,5000,2000.0,5.0,1,0.2,0.0,pbt,0.22448305877212682,0.9196837944664031,0.25504522012108527,0.044236593621949045,0.04170013501273221,0.04109611586570112,0.04513649354489011
si,256,0.3,0.0001,0.0001,120,2000,1000.0,10.0,2,0.2,0.0,pbt,0.21519271017101915,0.961699604743083,0.054488377307721055,0.07544984856582933,0.08153743612530549,0.09769585253456221,0.020285141749614006
si,128,0.0,0.0001,0.0,60,10000,2000.0,5.0,4,0.0,0.0,pbt,0.40660560627133724,0.9790513833992095,0.7727969205471261,0.42508462497773025,0.08526310392562336,0.09636273864384463,0.08107486613448966
si,128,0.0,0.0005,0.0,60,10000,2000.0,2.0,2,0.0,0.2,pbt,0.3178155795052668,0.9856719367588933,0.48413558561925407,0.225013361838589,0.11917009895236956,0.09089861751152074,0.0020038763509740154
si,128,0.5,0.0005,0.0,60,5000,2000.0,5.0,1,0.0,0.0,pbt,0.20259075147110275,0.9533399209486166,0.05865535540772853,0.051630144307856764,0.08028985011877703,0.05681369321922317,0.014815544824414441
gen_replay,128,0.3,0.001,0.0001,90,10000,2000.0,5.0,2,0.0,0.2,pbt,0.9286504121507037,0.9911857707509881,0.9673368712160849,0.919330126492072,0.8972194213251756,0.8985352205398288,0.898295062580073
gen_replay,64,0.0,0.0001,1e-05,120,10000,2000.0,5.0,4,0.0,0.0,pbt,0.9255095882251906,0.9461462450592886,0.9545930189102324,0.9234633885622662,0.9188214584793123,0.9053653719552337,0.9046680463848099
gen_replay,128,0.0,0.001,0.0001,60,5000,1000.0,10.0,4,0.2,0.0,pbt,0.8414134015930385,0.9933201581027667,0.8373383660961208,0.807019419205416,0.7582930288995607,0.8449144173798552,0.8075950198745113
gen_replay,64,0.3,0.001,0.0,120,10000,2000.0,5.0,2,0.2,0.0,pbt,0.9283323764369106,0.9920158102766798,0.9723820913371702,0.9094779975057902,0.9071146582810657,0.8944535878867677,0.8945501133339904
gen_replay,64,0.5,0.0001,0.0001,120,5000,2000.0,2.0,2,0.0,0.0,pbt,0.3891552408449332,0.851600790513834,0.31607369758576875,0.22809549260644932,0.30786320988498284,0.3090190915075708,0.32227916297099307
gen_replay,256,0.5,0.0001,1e-05,90,5000,1000.0,2.0,2,0.2,0.2,pbt,0.8064878464804625,0.976106719367589,0.856155168547724,0.7691074291822555,0.743612530548767,0.7407669519420671,0.7531782792943728
gen_replay,64,0.3,0.0001,0.0001,120,10000,2000.0,5.0,1,0.0,0.2,pbt,0.38730648665833045,0.4526284584980237,0.477165707451977,0.3538036700516658,0.29986498726778665,0.3489960500329164,0.3913800466476134
gen_replay,64,0.3,0.001,0.0,120,10000,2000.0,5.0,2,0.2,0.0,pbt,0.9298758096830221,0.9879644268774703,0.9715785933178862,0.9201140210226261,0.9064310495103652,0.8981895984200131,0.8949771689497716
gen_replay,64,0.0,0.0001,1e-05,60,5000,2000.0,5.0,4,0.0,0.0,pbt,0.5038949520366897,0.7809683794466403,0.6414530233948725,0.2908248708355603,0.31177687009724336,0.4453752468729427,0.5529713215728786
gen_replay,64,0.0,0.001,0.0001,120,10000,2000.0,5.0,4,0.2,0.0,pbt,0.9332514858676161,0.994604743083004,0.9716720233201286,0.917156600748263,0.9222395023328149,0.8961158657011191,0.8977201800203672
gen_replay,128,0.3,0.0001,0.0001,90,5000,2000.0,5.0,2,0.0,0.0,pbt,0.6522264390719469,0.9106719367588932,0.6379213693101129,0.5691074291822554,0.5956625023499051,0.5911454904542462,0.6088499063762689
gen_replay,64,0.3,0.0005,0.0,120,2000,2000.0,5.0,4,0.2,0.0,pbt,0.641215145397754,0.9919367588932806,0.6722662381343897,0.567076429716729,0.47355288568352333,0.5750987491770901,0.5673598107815118
naive,256,0.3,0.001,1e-05,120,10000,2000.0,10.0,4,0.0,0.0,ga,0.1981013822694522,0.9987549407114624,0.054488377307721055,0.04657046142882594,0.04072599251448396,0.0369486504279131,0.011119871226306626
naive,256,0.0,0.001,0.0,90,2000,500.0,5.0,2,0.2,0.2,ga,0.19385945864998722,0.9950592885375494,0.054488377307721055,0.04657046142882594,0.04072599251448396,0.024308755760368665,0.0020038763509740154
naive,64,0.0,0.0001,0.0001,90,5000,2000.0,10.0,4,0.0,0.2,ga,0.22606203374241962,0.9140513833992094,0.06467224755213394,0.055300195973632636,0.11270999606924957,0.12462146148782094,0.08501691797247134
naive,128,0.5,0.0005,0.0,60,2000,2000.0,5.0,1,0.2,0.2,ga,0.2625183873895445,0.8877470355731225,0.38631437327154494,0.08736860858720827,0.08514347239075078,0.09491441737985516,0.03362241713478532
naive,64,0.5,0.0001,0.0,90,10000,500.0,5.0,2,0.0,0.2,ga,0.27420119159067236,0.7647826086956522,0.2238395993721504,0.15891680028505256,0.1802163621759267,0.14835418038183015,0.16909759863342202
naive,256,0.5,0.0001,0.0,90,10000,2000.0,10.0,2,0.2,0.0,ga,0.22405191010513548,0.9571146245059289,0.054488377307721055,0.07699982184215215,0.10607899099345444,0.11272218564845293,0.03690746033310338
naive,128,0.5,0.001,1e-05,60,2000,2000.0,2.0,1,0.2,0.2,ga,0.20258336698692234,0.980592885375494,0.06818521563644518,0.07639408515945127,0.06656640404696393,0.021757735352205397,0.0020038763509740154
naive,256,0.0,0.001,1e-05,120,5000,500.0,2.0,1,0.0,0.2,ga,0.19589913005852255,0.9946245059288538,0.054488377307721055,0.04657046142882594,0.04072599251448396,0.0369815668202765,0.0020038763509740154
naive,256,0.0,0.001,0.0001,90,5000,2000.0,10.0,1,0.2,0.2,ga,0.1955137979325573,0.992707509881423,0.054488377307721055,0.04657046142882594,0.04072599251448396,0.03658657011191573,0.0020038763509740154
naive,64,0.0,0.0005,1e-05,90,2000,2000.0,2.0,4,0.0,0.2,ga,0.2429134395600602,0.9889328063241106,0.3005082592121982,0.04657046142882594,0.08353699177960454,0.035928242264647796,0.0020038763509740154
naive,256,0.5,0.0001,0.0,60,2000,1000.0,10.0,1,0.2,0.2,ga,0.19922260564698213,0.6014822134387352,0.2966589431198146,0.06666666666666667,0.06644677251209133,0.07034233048057933,0.09373870766400579
naive,256,0.5,0.001,1e-05,60,10000,500.0,10.0,1,0.0,0.2,ga,0.21485566354540309,0.9890118577075099,0.13216608117198594,0.04657046142882594,0.08305846564011417,0.036323238973008556,0.0020038763509740154
naive,128,0.5,0.0001,0.0,90,10000,2000.0,10.0,2,0.0,0.0,ga,0.2260406030963693,0.8970158102766799,0.06827864563868749,0.07719579547479066,0.10859125322577888,0.11212969058591178,0.0930324233763674
naive,256,0.0,0.0001,1e-05,120,5000,2000.0,10.0,4,0.0,0.2,ga,0.21543583340043923,0.99,0.09879288437102922,0.04657046142882594,0.08538273546049596,0.06986504279131008,0.0020038763509740154
naive,256,0.0,0.001,0.0,60,10000,2000.0,10.0,1,0.2,0.2,ga,0.20297540255668356,0.9916600790513834,0.054488377307721055,0.04657046142882594,0.08516056261001828,0.037969058591178405,0.0020038763509740154
naive,64,0.5,0.0005,0.0001,90,5000,500.0,5.0,4,0.0,0.2,ga,0.2021507450018191,0.981403162055336,0.08259212198221093,0.04657046142882594,0.0771452497735546,0.023189598420013165,0.0020038763509740154
naive,64,0.5,0.0001,0.0,90,10000,500.0,5.0,2,0.0,0.2,ga,0.25390127876067975,0.7449802371541502,0.46539352716944465,0.1118831284518083,0.10295148086749953,0.07024358130348914,0.027955717617686674
naive,64,0.5,0.0001,0.0,90,10000,500.0,5.0,2,0.0,0.2,ga,0.36280375098730727,0.7003754940711463,0.5754914418117946,0.4178514163548904,0.2929434484644438,0.17511520737327188,0.015045497848296705
naive,256,0.0,0.0001,1e-05,60,5000,2000.0,10.0,4,0.0,0.2,ga,0.32532470863491436,0.9778063241106719,0.5356155168547724,0.20236949937644752,0.10331037547211731,0.13084265964450295,0.0020038763509740154
naive,64,0.5,0.0005,0.0001,90,5000,1000.0,5.0,2,0.2,0.2,ga,0.2274560217336082,0.9038142292490119,0.3179609836310636,0.057865668982718686,0.06125134585476732,0.02184002633311389,0.0020038763509740154
rehearsal,64,0.0,0.0001,1e-05,120,10000,1000.0,10.0,4,0.0,0.2,ga,0.928652911758539,0.9473122529644269,0.9557515509380372,0.9234277569926955,0.9251448396082922,0.912722185648453,0.9075588843993299
rehearsal,128,0.3,0.001,0.0,120,5000,500.0,10.0,4,0.0,0.0,ga,0.8941860819996812,0.9948418972332016,0.9767733014425592,0.8319258863352931,0.8418983815562354,0.8555464121132323,0.8641306133175651
rehearsal,256,0.5,0.0005,0.0001,90,2000,1000.0,2.0,2,0.2,0.0,ga,0.6676963746616233,0.9910474308300395,0.6577472157859332,0.5971316586495635,0.5602515680276178,0.6100230414746544,0.5899773332019316
rehearsal,64,0.5,0.001,1e-05,90,5000,500.0,2.0,4,0.2,0.2,ga,0.859099859119728,0.9917391304347826,0.8847634352343224,0.8152503117762337,0.8022490728556048,0.8645819618169849,0.7960152426004402
rehearsal,256,0.5,0.0001,0.0,120,10000,1000.0,5.0,1,0.0,0.2,ga,0.8805386284904554,0.9362252964426877,0.9159503699828089,0.872367717797969,0.8804880966622802,0.8376234364713627,0.8405768535856246
rehearsal,64,0.5,0.001,1e-05,120,10000,500.0,5.0,2,0.2,0.0,ga,0.9276242336789471,0.9900592885375494,0.962908289109799,0.9108854445038304,0.905525267889187,0.8969058591178407,0.8994612529154759
rehearsal,256,0.3,0.0005,0.0001,60,2000,500.0,2.0,4,0.2,0.2,ga,0.6433870646810667,0.9932411067193676,0.6363330592719935,0.5953322643862462,0.5234221455061269,0.544321922317314,0.567671889885352
rehearsal,128,0.3,0.0001,0.0,60,5000,500.0,5.0,4,0.0,0.2,ga,0.8079267700093123,0.9757114624505929,0.8965543015173032,0.8033315517548548,0.742347854322971,0.6954739960500329,0.7341414539601195
