mech,hidden_feats,dropout,lr,weight_decay,epochs_per_batch,buffer_size,ewc_lam,si_c,aggregator,method,avg_acc,batch1_acc,batch2_acc,batch3_acc,batch4_acc,batch5_acc,batch6_acc
naive,64,0.3,0.0001,1e-05,120,10000,1000.0,5.0,gcn,bayes,0.19433308936090768,0.5715810276679842,0.32939681590552355,0.0452699091394976,0.07600020508263121,0.07231731402238314,0.07143326434742617
naive,256,0.0,0.0005,0.0001,120,10000,1000.0,5.0,gcn,bayes,0.20448306837700816,0.991304347826087,0.05792660139023843,0.04657046142882594,0.053270213456838654,0.07582290980908492,0.0020038763509740154
naive,64,0.5,0.0001,1e-05,90,10000,2000.0,5.0,mean,bayes,0.14229322814426346,0.4417193675889328,0.2352567456461619,0.06296098343132014,0.03667561054808333,0.039697169190256745,0.03744949246082586
rehearsal,64,0.0,0.0005,1e-05,60,10000,2000.0,5.0,pool,bayes,0.8891762637114066,0.9337154150197629,0.9405037745720906,0.7628362729378229,0.8956642113718319,0.9011191573403555,0.901218751026576
rehearsal,128,0.5,0.001,0.0001,120,10000,1000.0,5.0,gcn,bayes,0.9344386077671057,0.9938932806324111,0.9748299573959189,0.9210938891858186,0.9173004289645036,0.9017774851876235,0.8977366052363589
rehearsal,64,0.0,0.0001,0.0001,60,10000,2000.0,10.0,pool,bayes,0.5812854863361748,0.849308300395257,0.5492189251812543,0.5360769641902726,0.5523046160682241,0.4832455562870309,0.51755855589501
rehearsal,256,0.0,0.001,0.0,60,10000,2000.0,5.0,pool,bayes,0.9393908742425255,0.9994071146245059,0.9773712534569101,0.9318011758417958,0.8958863842223096,0.9137425938117182,0.918136723497914
rehearsal,128,0.0,0.0001,0.0,90,10000,500.0,2.0,lstm,bayes,0.6797807962836763,0.5147826086956522,0.5734172957620151,0.6885088188134687,0.7055697024592825,0.7656682027649769,0.8307381492066621
rehearsal,64,0.0,0.0001,0.0,120,10000,2000.0,5.0,gcn,bayes,0.7890755965133608,0.7326679841897233,0.8353202780476867,0.8485658293247818,0.7915847760326765,0.7630513495720869,0.7632633619132092
rehearsal,64,0.3,0.0001,1e-05,90,10000,1000.0,10.0,gcn,bayes,0.4958270822902926,0.4866600790513834,0.575584871814037,0.4443791199002316,0.4605472288209458,0.48642198815009874,0.521369206005059
rehearsal,128,0.5,0.0005,1e-05,120,5000,1000.0,5.0,gcn,bayes,0.861486472312032,0.9734782608695652,0.9095784438298826,0.8184393372528059,0.8186898637909524,0.812771560236998,0.8359613678919878
rehearsal,128,0.5,0.0005,0.0,90,10000,2000.0,5.0,mean,bayes,0.9389456179169157,0.9886166007905138,0.9697660512743852,0.9308391234633886,0.9282723497342471,0.9069289005924951,0.9092506816464636
rehearsal,64,0.3,0.0001,0.0,120,5000,1000.0,5.0,lstm,bayes,0.5190663105151376,0.5547826086956522,0.400814709619553,0.48437555674327454,0.5394185907405192,0.5447498354180382,0.5902565618737886
rehearsal,64,0.5,0.0005,0.0,120,10000,2000.0,10.0,lstm,bayes,0.9270410471237426,0.9637549407114625,0.9604043650497047,0.9225013361838589,0.9119682805530395,0.9002633311389072,0.9033540291054828
rehearsal,128,0.5,0.0005,0.0001,90,10000,1000.0,5.0,lstm,bayes,0.9308069913237323,0.9884782608695653,0.928395246281486,0.9209513629075361,0.9237776220668911,0.913643844634628,0.909595611182287
rehearsal,256,0.5,0.0005,0.0001,90,10000,1000.0,5.0,gcn,bayes,0.9355029480463881,0.9821739130434782,0.9721204873308917,0.9256369143060752,0.9123784458154598,0.9126234364713628,0.9080844913110607
rehearsal,128,0.5,0.0005,0.0,90,10000,2000.0,5.0,lstm,bayes,0.9292027250678058,0.9756719367588933,0.9708872113012931,0.9202387315161232,0.9131133252439628,0.8997366688610928,0.8955684767254689
rehearsal,256,0.3,0.0001,0.0,120,10000,1000.0,10.0,lstm,bayes,0.9375826059952138,0.9792094861660079,0.9659727931833471,0.9246926777124532,0.9253157418009673,0.9149605003291639,0.9153444367793436
ewc,256,0.3,0.0001,1e-05,60,5000,1000.0,5.0,gcn,bayes,0.24483846660524633,0.8038735177865612,0.27307721055385303,0.15595938001068946,0.08991164356638695,0.09425608953258723,0.05195295818140008
ewc,128,0.0,0.0001,1e-05,90,5000,2000.0,2.0,lstm,bayes,0.27452104287231816,0.8924110671936759,0.3610509006652216,0.1294494922501336,0.12082785022131834,0.0793778801843318,0.06400906671922736
ewc,64,0.3,0.001,0.0001,90,2000,2000.0,2.0,gcn,bayes,0.23125579652385927,0.9725494071146245,0.27214291053142986,0.0467129877071085,0.05655153555620119,0.037574061882817644,0.0020038763509740154
ewc,128,0.0,0.001,0.0001,60,5000,500.0,2.0,mean,bayes,0.2766771563891352,0.9935177865612648,0.28124299274983183,0.18293247817566363,0.10360090919966503,0.07574061882817643,0.023028152820209587
ewc,256,0.0,0.001,1e-05,90,2000,500.0,10.0,mean,bayes,0.23615494599810824,0.9996640316205534,0.1972494207339861,0.04657046142882594,0.056756618187411345,0.07597103357472021,0.04071811044315233
ewc,128,0.0,0.001,1e-05,90,5000,2000.0,5.0,pool,bayes,0.1956868280013998,0.9997035573122529,0.054488377307721055,0.04657046142882594,0.04072599251448396,0.030628703094140883,0.0020038763509740154
ewc,64,0.0,0.0005,1e-05,120,5000,2000.0,5.0,pool,bayes,0.2053303804712868,0.9089920948616601,0.11940354286568503,0.04657046142882594,0.08524601370635586,0.06976629361421988,0.0020038763509740154
ewc,128,0.3,0.0005,1e-05,90,10000,1000.0,2.0,mean,bayes,0.3218336481772415,0.9933201581027667,0.6958479707003513,0.12369499376447532,0.049715447849195904,0.06351217906517445,0.004911139581485496
ewc,256,0.3,0.0005,1e-05,90,5000,1000.0,10.0,pool,bayes,0.21979737262756416,0.9989723320158103,0.11998280887958741,0.04657046142882594,0.04072599251448396,0.07551020408163266,0.03702243684504451
ewc,128,0.5,0.0001,0.0001,90,5000,1000.0,2.0,mean,bayes,0.26494687804379485,0.8962648221343874,0.35905149861723595,0.09102084446819883,0.08415223967323501,0.08130348913759051,0.07788837423212115
ewc,64,0.0,0.0001,1e-05,120,5000,1000.0,2.0,pool,bayes,0.2793801258395098,0.8109881422924902,0.45278047686673145,0.21168715481916978,0.1480867499530019,0.031221198156682027,0.02151703294898328
ewc,128,0.5,0.0001,0.0001,90,10000,1000.0,10.0,lstm,bayes,0.39230739405446285,0.8854150197628459,0.5710628597055086,0.395652948512382,0.3655426999128399,0.0684660961158657,0.06770474031733517
ewc,128,0.5,0.0005,0.0001,120,10000,2000.0,10.0,mean,bayes,0.20840561623812168,0.9888339920948617,0.054525749308617984,0.04657046142882594,0.08341736024473194,0.0750658327847268,0.0020203015669656055
ewc,64,0.3,0.0005,1e-05,90,5000,1000.0,5.0,gcn,bayes,0.20655788643209083,0.6604347826086957,0.31913820165931683,0.0764119009442366,0.10609608121272196,0.05844305464121132,0.01882329752636247
ewc,64,0.0,0.0001,1e-05,90,10000,1000.0,10.0,gcn,bayes,0.2248867769410996,0.4548616600790514,0.30159204723820915,0.23201496525921966,0.1435578418471109,0.11723173140223832,0.10006241582076804
si,256,0.3,0.0001,0.0,60,2000,1000.0,10.0,lstm,bayes,0.1383904196810717,0.569703557312253,0.05910381941849167,0.05195082843399252,0.05949105327021346,0.049654377880184335,0.040438881771295294
si,256,0.3,0.0005,1e-05,120,10000,1000.0,5.0,gcn,bayes,0.2112268016357813,0.9904545454545455,0.11787129082891099,0.04657046142882594,0.07369302548151693,0.036767610269914416,0.0020038763509740154
si,256,0.5,0.0005,0.0001,120,5000,1000.0,10.0,gcn,bayes,0.21075234426168324,0.9823913043478261,0.0968869123252859,0.04657046142882594,0.06166151111718764,0.075,0.0020038763509740154
si,256,0.0,0.0005,1e-05,60,5000,1000.0,2.0,mean,bayes,0.2807781366563192,0.9939920948616601,0.4207526720980641,0.14560840905041866,0.0852972843641584,0.03701448321263989,0.0020038763509740154
si,128,0.5,0.001,1e-05,120,2000,1000.0,10.0,pool,bayes,0.20846543702036868,0.9935177865612648,0.054488377307721055,0.04657046142882594,0.04072599251448396,0.07592165898617512,0.039568345323741004
si,128,0.3,0.0001,1e-05,90,5000,2000.0,2.0,mean,bayes,0.16994735530988284,0.5984782608695652,0.20474250691382018,0.08674505611972208,0.07200109377403312,0.04048716260697827,0.017230051575178214
si,256,0.3,0.0005,1e-05,90,5000,1000.0,10.0,mean,bayes,0.252761957028311,0.9978656126482214,0.31084161746019884,0.04657046142882594,0.08521183326782082,0.07407834101382489,0.0020038763509740154
si,256,0.3,0.0005,0.0001,120,5000,1000.0,2.0,mean,bayes,0.20257542980133839,0.9979446640316205,0.055815083339562,0.04657046142882594,0.07613692683677131,0.0369815668202765,0.0020038763509740154
si,256,0.3,0.0001,1e-05,120,10000,1000.0,10.0,gcn,bayes,0.2485073633793581,0.9749802371541502,0.2465804619179311,0.0565294851238197,0.08512638217148326,0.10164581961816985,0.02618179429059492
si,128,0.5,0.0001,0.0001,90,10000,1000.0,10.0,mean,bayes,0.24643278910687735,0.8723913043478261,0.3741311009791464,0.06041332620701942,0.05648317467913113,0.059479921000658326,0.05569790742748267
si,128,0.5,0.0001,1e-05,120,10000,1000.0,10.0,mean,bayes,0.25719151038142396,0.6919169960474308,0.4641789371402945,0.16062711562444326,0.08230649599234358,0.08429888084265964,0.059820636641371834
si,256,0.3,0.0005,0.0001,120,10000,1000.0,10.0,mean,bayes,0.233250278586746,0.9984584980237154,0.21242245309813887,0.04657046142882594,0.0695230119802437,0.07052337063857801,0.0020038763509740154
si,64,0.3,0.0001,0.0001,120,10000,1000.0,5.0,mean,bayes,0.29603223988525434,0.6362450592885376,0.4519769788474475,0.3968466060929984,0.07280433407960624,0.10480579328505596,0.11351466771788049
si,256,0.3,0.0005,0.0001,90,10000,2000.0,10.0,mean,bayes,0.2386293321917712,0.9979644268774703,0.23389266761342403,0.04657046142882594,0.07364175482371439,0.07132982225148124,0.008376860155711048
si,64,0.5,0.0001,0.0001,120,10000,1000.0,5.0,pool,bayes,0.14259565617142128,0.4544268774703557,0.20365871888780926,0.04642793515054338,0.04296481123852819,0.04160631994733377,0.06648927433395749
gen_replay,64,0.5,0.0001,1e-05,60,10000,1000.0,2.0,lstm,bayes,0.39874014740897873,0.5560276679841897,0.45875999701023995,0.3353821485836451,0.3440261138550408,0.34056945358788676,0.35767550343287013
gen_replay,128,0.0,0.001,0.0,60,10000,2000.0,5.0,mean,bayes,0.9354126351293259,0.9957114624505928,0.9772030794528739,0.9144486014608944,0.9232478252695983,0.9027485187623436,0.8991163233796524
gen_replay,256,0.5,0.001,1e-05,120,5000,2000.0,5.0,pool,bayes,0.899044274160535,0.9989130434782608,0.9690746692577921,0.8651345091751291,0.8489053714559158,0.8563693219223173,0.8558687296737952
gen_replay,256,0.0,0.001,0.0,90,2000,1000.0,10.0,gcn,bayes,0.709668303286967,0.9932806324110672,0.6799648703191569,0.6283627293782291,0.6552390067164562,0.6588545095457538,0.6423080713511383
gen_replay,256,0.3,0.001,1e-05,60,2000,1000.0,2.0,lstm,bayes,0.6366052173860843,0.9985573122529644,0.4744001793856043,0.44594690896133976,0.671953241160084,0.5835911784068466,0.6451824841496666
gen_replay,64,0.3,0.001,1e-05,60,10000,2000.0,5.0,lstm,bayes,0.9317925350635531,0.9330434782608695,0.9668884072053218,0.9301086762871904,0.9295541161793106,0.9157011191573403,0.9154594132912848
gen_replay,256,0.5,0.0005,1e-05,60,5000,2000.0,10.0,mean,bayes,0.8653828009890833,0.9839723320158102,0.9441475446595411,0.7977195795474791,0.8060089210944577,0.8067314022383146,0.8537170263788969
gen_replay,128,0.3,0.001,0.0,60,10000,2000.0,10.0,mean,bayes,0.9367605826921084,0.9746245059288537,0.9754465954107183,0.9228398360947799,0.9299130107839284,0.9149111257406188,0.9028284221937518
gen_replay,128,0.0,0.001,0.0001,90,5000,2000.0,5.0,gcn,bayes,0.8644212618902544,0.9850790513833992,0.8746729949921519,0.8203278104400499,0.8434023208517766,0.8076201448321264,0.8554252488420223
gen_replay,128,0.5,0.001,0.0001,90,10000,2000.0,5.0,mean,bayes,0.9368083100245209,0.9978458498023716,0.9733537633604903,0.9309103866025299,0.9077128159554287,0.9094140882159315,0.9016129562103742
gen_replay,128,0.3,0.0001,0.0,60,5000,1000.0,5.0,mean,bayes,0.6633822600356123,0.9003952569169961,0.8471485163315644,0.5017459469089613,0.47076717994291867,0.5715437788018434,0.6886928813113893
gen_replay,128,0.5,0.0001,1e-05,120,5000,2000.0,5.0,mean,bayes,0.6796177468564969,0.8677272727272727,0.7638836983332088,0.6505255656511669,0.6108386170594569,0.5722350230414747,0.6124963043264019
gen_replay,256,0.3,0.0005,1e-05,90,10000,2000.0,5.0,mean,bayes,0.9354711284453531,0.9994664031620554,0.9732229613573511,0.9195795474790665,0.9131133252439628,0.9085088874259382,0.898935646003745
gen_replay,64,0.5,0.0001,1e-05,60,5000,2000.0,5.0,mean,bayes,0.36040638456278745,0.6113833992094861,0.2827191867852605,0.3018884731872439,0.3030437680515441,0.3305793285055958,0.33282415163759405
gen_replay,128,0.3,0.0001,1e-05,90,10000,1000.0,5.0,gcn,bayes,0.8095082632616307,0.7646245059288538,0.8679834068316018,0.8019597363263852,0.7911575205509886,0.805678077682686,0.8256463322492691
naive,128,0.0,0.001,0.0,6,5000,1000.0,5.0,lstm,hyperband,0.6859540247469215,0.963102766798419,0.8486433963674415,0.7874933190807055,0.7053475296088049,0.4315668202764977,0.37957031634966
naive,64,0.3,0.0001,0.0,6,2000,500.0,2.0,gcn,hyperband,0.6160797006924336,0.6846442687747035,0.6503475596083415,0.6205772314270444,0.5956112316921026,0.5739960500329164,0.5713018626194935
naive,128,0.0,0.001,0.0,6,5000,1000.0,10.0,lstm,hyperband,0.5788270438285653,0.9385573122529645,0.8550340085208162,0.5379119900231605,0.3827525507152257,0.3898617511520737,0.3688446503071515
naive,128,0.3,0.0001,1e-05,6,5000,1000.0,10.0,lstm,hyperband,0.46906594814903174,0.600395256916996,0.5729501457508035,0.44042401567789063,0.41042161570932956,0.39540816326530615,0.3947964915738642
naive,128,0.0,0.0005,0.0,6,10000,500.0,10.0,pool,hyperband,0.402054337730343,0.4480237154150198,0.4284886762837282,0.4032424728309282,0.4073795566797122,0.3943877551020408,0.3308038500706284
naive,256,0.5,0.0001,0.0001,6,2000,500.0,5.0,mean,hyperband,0.3941355736925367,0.5519762845849803,0.5218999925255998,0.385515766969535,0.3355322748790867,0.29499670836076364,0.27489241483525506
naive,256,0.0,0.0001,0.0,6,10000,500.0,5.0,pool,hyperband,0.3871874836972636,0.5444861660079051,0.5139958143358996,0.3819347942276857,0.31100781023020524,0.28900592495062544,0.2826943924312605
naive,128,0.0,0.0001,0.0,6,2000,500.0,2.0,lstm,hyperband,0.3807544223882029,0.44762845849802374,0.41680992600343825,0.39679315873864246,0.3470510826653906,0.336734693877551,0.3395092145461713
naive,64,0.5,0.0005,0.0,6,5000,2000.0,2.0,lstm,hyperband,0.371123755633481,0.48266798418972334,0.42805889827341354,0.34762159273115983,0.3379590860150736,0.3208360763660303,0.30959889622548536
naive,256,0.0,0.0001,1e-05,18,2000,1000.0,2.0,pool,hyperband,0.5423454671930411,0.8715612648221344,0.6534868076836834,0.518831284518083,0.4043716780886299,0.4101711652402897,0.3956506028054269
naive,128,0.3,0.0001,0.0001,18,2000,2000.0,10.0,mean,hyperband,0.5017044581168765,0.5525691699604743,0.5245160325883848,0.5025298414395154,0.48587493377540036,0.47101711652402894,0.47371965441345554
naive,256,0.5,0.0001,0.0,18,10000,1000.0,5.0,lstm,hyperband,0.4654358432393108,0.5519762845849803,0.5218999925255998,0.4623017993942633,0.4227607540204741,0.41701777485187624,0.41665845405867086
naive,256,0.5,0.0001,0.0,18,10000,1000.0,2.0,gcn,hyperband,0.4437137085196627,0.5522924901185771,0.5039614320950744,0.47368608587208266,0.37509613248337975,0.36604674127715603,0.3911993692717059
naive,128,0.0,0.001,1e-05,18,5000,2000.0,5.0,mean,hyperband,0.3802141557057763,0.9837549407114624,0.8148030495552732,0.2553001959736326,0.11383795054090544,0.11076366030283082,0.00282513715055353
naive,256,0.5,0.0001,1e-05,18,5000,1000.0,2.0,mean,hyperband,0.3756793790787249,0.5630632411067193,0.4484266387622393,0.3639230358097274,0.3211764906943756,0.2697992100065833,0.2876876580927039
naive,128,0.0,0.001,0.0001,54,2000,500.0,10.0,gcn,hyperband,0.3005662042698105,0.9812450592885376,0.5615143134763435,0.07541421699625868,0.08519474304855332,0.09802501645819618,0.0020038763509740154
naive,256,0.3,0.0005,0.0,54,5000,500.0,2.0,gcn,hyperband,0.26856555891450373,0.9785177865612649,0.4095597578294342,0.06737929805807946,0.09209919163262864,0.06183344305464121,0.0020038763509740154
naive,128,0.5,0.0001,0.0001,162,10000,1000.0,10.0,mean,hyperband,0.20605776169703713,0.9571343873517787,0.08578742805889827,0.044592909317655444,0.0844085929622477,0.050954575378538515,0.013468677113104037
rehearsal,128,0.5,0.001,1e-05,6,10000,2000.0,10.0,lstm,hyperband,0.8709864454210198,0.8468379446640316,0.9116712758801107,0.8751647960092642,0.8646454634012954,0.841754443712969,0.8858447488584474
rehearsal,256,0.5,0.001,0.0,6,10000,2000.0,2.0,gcn,hyperband,0.8606865281486774,0.8448221343873518,0.904963001719112,0.8963477641190094,0.8734127458855298,0.810862409479921,0.8337111133011399
rehearsal,256,0.5,0.001,1e-05,6,10000,1000.0,5.0,gcn,hyperband,0.8339573493995952,0.7027272727272728,0.8308916959414007,0.8813825048993408,0.854972399295883,0.855727452271231,0.8780427712624421
rehearsal,64,0.5,0.001,1e-05,6,10000,2000.0,5.0,pool,hyperband,0.759081147113979,0.7839130434782609,0.7761230286269527,0.7573668270087297,0.7343838121443098,0.7163265306122449,0.7863736408133767
rehearsal,256,0.3,0.0005,0.0,6,10000,500.0,2.0,mean,hyperband,0.7057456190331672,0.5205138339920948,0.4926377158233052,0.7296454658827721,0.8248936133850597,0.8203917050691244,0.8463913800466476
rehearsal,128,0.5,0.001,1e-05,6,10000,1000.0,10.0,mean,hyperband,0.6889038479832226,0.5289525691699605,0.7317064055609538,0.6671120612862996,0.685967220959445,0.7414088215931534,0.7782760093295227
rehearsal,256,0.5,0.0005,0.0,6,2000,1000.0,2.0,lstm,hyperband,0.6411050903398677,0.7520553359683795,0.7775618506614844,0.7225725993230002,0.6190077418693282,0.5599407504937459,0.415492263723268
rehearsal,128,0.5,0.001,0.0,6,10000,500.0,5.0,gcn,hyperband,0.6223223981872218,0.3500592885375494,0.6173854548172509,0.6910742918225548,0.677080306940338,0.6756912442396313,0.7226438027660064
rehearsal,256,0.0,0.0005,0.0,6,10000,2000.0,10.0,mean,hyperband,0.6217678345168176,0.5697430830039526,0.4207526720980641,0.5187065740245858,0.6457368448037188,0.777123107307439,0.7985447258631451
rehearsal,256,0.3,0.001,0.0,18,10000,1000.0,5.0,lstm,hyperband,0.9313365681169881,0.9734387351778656,0.9560692129456612,0.9226438624621415,0.9105497923538359,0.9180217248189598,0.9072960809434644
rehearsal,128,0.0,0.0005,0.0001,18,2000,2000.0,2.0,gcn,hyperband,0.824756375888612,0.8654940711462451,0.9075603557814486,0.8864243719935864,0.8291832584212055,0.7555957867017775,0.7042804112874085
rehearsal,64,0.5,0.001,0.0001,18,5000,500.0,10.0,lstm,hyperband,0.6299043321457396,0.6297233201581027,0.6950444726810674,0.6857117406021735,0.6199135234905064,0.5608459512837393,0.5881869846588482
rehearsal,64,0.5,0.001,0.0,18,10000,1000.0,5.0,pool,hyperband,0.588475041602483,0.7234782608695652,0.6757231482173556,0.7238197042579726,0.435646779348179,0.42136273864384466,0.5508196182779803
rehearsal,128,0.0,0.001,1e-05,18,2000,500.0,5.0,mean,hyperband,0.5883758261548538,0.9018577075098814,0.9056917557366021,0.4688936397648316,0.3810947994462769,0.4160631994733377,0.4566538549981932
rehearsal,64,0.3,0.0001,0.0,18,2000,500.0,10.0,lstm,hyperband,0.5728300162784663,0.8877865612648221,0.7611929142686299,0.7232674149296277,0.36526925640455965,0.35052666227781437,0.3489372885253441
rehearsal,128,0.5,0.001,0.0001,54,10000,1000.0,5.0,mean,hyperband,0.9322359738947332,0.9911660079051383,0.9692241572613798,0.9164083377872795,0.9111650402474664,0.9061224489795918,0.8993298511875432
rehearsal,64,0.3,0.001,0.0,54,5000,2000.0,5.0,pool,hyperband,0.8475425594620609,0.9828656126482214,0.9006652216159653,0.7567610903260289,0.8395570215165861,0.7897794601711653,0.815626950494399
rehearsal,256,0.5,0.0005,1e-05,162,10000,1000.0,2.0,mean,hyperband,0.9409009454439222,0.9994071146245059,0.9809029075416698,0.9278104400498842,0.9249568471963495,0.9112738643844635,0.9010544988666601
ewc,256,0.3,0.0001,0.0,6,2000,500.0,10.0,mean,hyperband,0.42474535596086865,0.4742490118577075,0.45818073099633755,0.42273294138606804,0.4065934065934066,0.39218235681369323,0.39453368811799877
ewc,128,0.3,0.0001,0.0001,6,2000,1000.0,5.0,gcn,hyperband,0.42336179095858273,0.5486363636363636,0.5058113461394723,0.3946018172100481,0.37636080870917576,0.36101053324555626,0.35374987681088005
ewc,64,0.3,0.001,0.0001,6,10000,2000.0,10.0,gcn,hyperband,0.4186264349287115,0.664209486166008,0.6542716197025189,0.3702654551933013,0.35123818638593135,0.23390388413429888,0.23786997799021056
ewc,128,0.5,0.0001,0.0,6,10000,1000.0,5.0,gcn,hyperband,0.41199308989927785,0.46553359683794465,0.43680394648329474,0.41672902191341527,0.39427135850152956,0.37983870967741934,0.3787819059820637
ewc,256,0.3,0.001,1e-05,6,10000,500.0,2.0,mean,hyperband,0.36975487047501604,0.8076482213438735,0.5974474923387398,0.42939604489577765,0.2361355596192299,0.061998025016458194,0.08590387963601721
ewc,64,0.0,0.0001,0.0,6,10000,500.0,5.0,mean,hyperband,0.36230452667631674,0.48284584980237155,0.43360864040660735,0.3606627471940139,0.3066668945362569,0.29507899934167214,0.2949640287769784
ewc,64,0.0,0.0001,1e-05,6,2000,500.0,5.0,pool,hyperband,0.35048101225959954,0.49035573122529647,0.47137304731295315,0.2898093711027971,0.2914907798267052,0.280513495720869,0.27934364836897607
ewc,128,0.5,0.0001,0.0,6,5000,500.0,5.0,gcn,hyperband,0.3355271545333407,0.5499209486166008,0.3396741161521788,0.2939782647425619,0.28224497120298053,0.2740618828176432,0.27328274366807925
ewc,128,0.3,0.0001,0.0,6,5000,2000.0,2.0,gcn,hyperband,0.3111141076186757,0.5590711462450593,0.5164436803946483,0.25848922145020486,0.24650932271461043,0.14491441737985516,0.1412568575276765
ewc,128,0.5,0.0001,1e-05,18,10000,500.0,2.0,lstm,hyperband,0.5177542994540899,0.8168577075098814,0.7623140742955378,0.7212542312488865,0.3047356997590279,0.2544930875576037,0.24687099635360205
ewc,128,0.3,0.001,1e-05,18,5000,1000.0,10.0,lstm,hyperband,0.429618768841494,0.9384189723320158,0.8484004783616115,0.25738464279351503,0.1966229726727394,0.14972021066491112,0.18716533622417134
ewc,128,0.5,0.0005,1e-05,18,10000,2000.0,2.0,lstm,hyperband,0.40834014045992695,0.8778656126482214,0.8809514911428358,0.5214680206663104,0.07018953053167672,0.06384134298880843,0.03572484478170888
ewc,128,0.0,0.0005,0.0001,18,2000,1000.0,10.0,gcn,hyperband,0.3425431384839281,0.5522134387351779,0.4656925031766201,0.34550151434170673,0.2285816827029891,0.2195523370638578,0.24371735488321672
ewc,256,0.3,0.001,0.0,18,2000,500.0,10.0,gcn,hyperband,0.2912792117358235,0.94,0.3347970700351297,0.07097808658471405,0.11522225830157401,0.1108294930875576,0.17584836240596563
ewc,128,0.0,0.001,0.0001,18,2000,1000.0,10.0,pool,hyperband,0.2617718471318143,0.9805533596837944,0.4135959339263024,0.028077676821663993,0.04163177413566216,0.06978275181040158,0.03698958641306133
ewc,256,0.5,0.0005,0.0001,54,2000,500.0,2.0,lstm,hyperband,0.3119737956610927,0.9877667984189723,0.43809328051423874,0.325458756458222,0.08512638217148326,0.03339368005266623,0.0020038763509740154
ewc,64,0.3,0.0005,1e-05,54,10000,2000.0,10.0,pool,hyperband,0.24321774939988142,0.815098814229249,0.4139135959339263,0.11847496882237663,0.048878027105087755,0.05720868992758393,0.005732400381065011
ewc,256,0.3,0.0001,1e-05,162,5000,1000.0,5.0,gcn,hyperband,0.3349785012416923,0.9730632411067194,0.777262874654309,0.04657046142882594,0.0851776528292858,0.08625740618828176,0.04153937124273184
si,64,0.3,0.001,1e-05,6,5000,2000.0,10.0,gcn,hyperband,0.5674941656162418,0.5745454545454546,0.5778645638687495,0.5639942989488687,0.5866046861381231,0.567906517445688,0.5340494727505667
si,64,0.3,0.001,0.0,6,2000,2000.0,2.0,pool,hyperband,0.5609137033785152,0.6500592885375495,0.68637416847298,0.4998040263673615,0.45738553825645584,0.49944042132982225,0.5724187773069216
si,256,0.3,0.001,0.0,6,10000,500.0,10.0,pool,hyperband,0.48526158045769874,0.9851581027667984,0.5104081022497945,0.3893996080527347,0.2692564045596705,0.3837393021724819,0.3736079629447127
si,256,0.5,0.0001,1e-05,6,10000,1000.0,10.0,mean,hyperband,0.4436287264911343,0.5424901185770751,0.5073435981762463,0.43333333333333335,0.4041324150188847,0.3890059249506254,0.3854669688906409
si,128,0.5,0.0005,0.0001,6,5000,500.0,5.0,mean,hyperband,0.42236235038773867,0.6711462450592885,0.7447118618730847,0.3729021913415286,0.267308119563174,0.22975641869651087,0.24834926579284516
si,128,0.0,0.0005,0.0001,6,2000,500.0,2.0,lstm,hyperband,0.4208143507063371,0.900098814229249,0.7162904551909709,0.389025476572243,0.187052449882932,0.16662277814351548,0.16579613021911238
si,64,0.0,0.001,0.0,6,2000,1000.0,5.0,lstm,hyperband,0.4008421551742183,0.5516798418972332,0.4963562299125495,0.4063780509531445,0.3211594004751081,0.3193877551020408,0.3100916527052331
si,64,0.3,0.0005,0.0001,6,10000,2000.0,2.0,gcn,hyperband,0.39772716283690884,0.6904347826086956,0.5320838627700127,0.32173525743809017,0.2976090783244749,0.2807274522712311,0.2637725436089485
si,256,0.3,0.0005,0.0001,6,5000,500.0,10.0,pool,hyperband,0.3784090425705314,0.7814822134387351,0.44603483070483596,0.3926242650988776,0.23799839351938884,0.19290651744568796,0.2194080352156631
si,128,0.3,0.0001,1e-05,18,5000,2000.0,10.0,lstm,hyperband,0.44117431507179977,0.5107114624505928,0.48323865759772777,0.4681275610190629,0.3963734554714337,0.3870967741935484,0.40149797969843304
si,64,0.5,0.001,0.0001,18,5000,2000.0,2.0,pool,hyperband,0.42775043403209567,0.7513043478260869,0.8068988713655729,0.38006413682522716,0.15666604002529352,0.22193877551020408,0.24963043264018922
si,128,0.3,0.0001,0.0001,18,5000,500.0,2.0,pool,hyperband,0.39091200930046194,0.7947430830039526,0.7844569848269677,0.285123819704258,0.20484336814041323,0.13925279789335088,0.13705200223382938
si,128,0.3,0.001,0.0,18,10000,500.0,10.0,lstm,hyperband,0.3665863357235886,0.9250790513833992,0.39010763136258314,0.19843221093889185,0.15348725924153606,0.28113890717577356,0.25127295423934826
si,128,0.0,0.0005,1e-05,18,2000,2000.0,10.0,pool,hyperband,0.3541411819975009,0.7022529644268775,0.9016182076388369,0.133760912168181,0.0854340061182985,0.1477946017116524,0.15398639992115895
si,128,0.3,0.001,1e-05,18,5000,2000.0,10.0,pool,hyperband,0.3496737552981753,0.9189525691699605,0.6972681067344345,0.4011223944414751,0.029480628236460273,0.027090190915075706,0.024128642291646137
si,256,0.3,0.0001,0.0,54,10000,2000.0,2.0,lstm,hyperband,0.5190177526571847,0.9431620553359684,0.8023768592570446,0.4996793158738642,0.25532787585664724,0.2851217906517446,0.32843861896783944
